"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000182759.4",22.911034663124,-0.429992837068403,0.315015626048321,-1.36498891328789,0.172256534611444,0.420699537717668,"Stable","Stable",0.420699537717668,"MAFA","MAFA"
"ENSG00000259305.6",4.16658406073978,1.24853456707632,0.914882411763937,1.36469403173801,0.172349236262005,0.420884417842155,"Stable","Stable",0.420884417842155,"ZHX1-C8orf76","ZHX1-C8orf76"
"ENSG00000289361.1",11.6609659365321,-1.01105146325884,0.740896129682441,-1.36463320937064,0.172368361577089,0.420889602568636,"Stable","Stable",0.420889602568636,NA,"ENSG00000289361.1"
"ENSG00000096717.12",464.212662717783,-0.225703814063345,0.165423744650697,-1.36439792570246,0.172442360398569,0.42102876335601,"Stable","Stable",0.42102876335601,"SIRT1","SIRT1"
"ENSG00000264281.3",579.340859557023,0.126692076591939,0.0928665265946993,1.36423834547906,0.172492563330227,0.421109803278085,"Stable","Stable",0.421109803278085,NA,"ENSG00000264281.3"
"ENSG00000277249.1",8.85748964074626,-0.794822431945447,0.582636365472331,-1.36418266872357,0.172510081458345,0.421111040972422,"Stable","Stable",0.421111040972422,"MIR6784","MIR6784"
"ENSG00000142208.18",5090.82993331303,-0.0962977194450236,0.0706164047157253,-1.36367349531149,0.172670349456174,0.421419156145872,"Stable","Stable",0.421419156145872,"AKT1","AKT1"
"ENSG00000248858.7",9.18255542504229,-1.09154485918038,0.800414838685212,-1.36372391717947,0.172654473646662,0.421419156145872,"Stable","Stable",0.421419156145872,"FLJ46284","FLJ46284"
"ENSG00000006837.12",35.7851911723856,0.416375477756649,0.305401084383889,1.36337262389437,0.172765104404851,0.421608848535301,"Stable","Stable",0.421608848535301,"CDKL3","CDKL3"
"ENSG00000102103.18",642.569833111445,-0.144625146411352,0.106143681674753,-1.36254126604083,0.173027130261217,0.422206664328875,"Stable","Stable",0.422206664328875,"PQBP1","PQBP1"
"ENSG00000029534.22",53.7407396534177,-0.362835353816418,0.26632281896639,-1.36238928089075,0.173075064768935,0.422282005554405,"Stable","Stable",0.422282005554405,"ANK1","ANK1"
"ENSG00000185972.6",3.27436518619161,3.09751076888974,2.27383001625075,1.36224376789481,0.173120967329148,0.422310755442754,"Stable","Stable",0.422310755442754,"CCIN","CCIN"
"ENSG00000182504.12",1336.4946697842,-0.146979378980609,0.107893404283452,-1.36226472745704,0.17311435500434,0.422310755442754,"Stable","Stable",0.422310755442754,"CEP97","CEP97"
"ENSG00000290994.1",105.494131567876,0.317781117637578,0.233302457993864,1.36209931249818,0.17316654526706,0.422380316098735,"Stable","Stable",0.422380316098735,"FAM86C2P","FAM86C2P"
"ENSG00000233109.4",18.4803703775098,-0.569350572893391,0.418033112264506,-1.36197482015047,0.173205831746016,0.422434518706662,"Stable","Stable",0.422434518706662,NA,"ENSG00000233109.4"
"ENSG00000214460.3",748.215916178956,-0.1256631430221,0.0922923796062195,-1.36157658474364,0.173331549007116,0.422699487308755,"Stable","Stable",0.422699487308755,NA,"ENSG00000214460.3"
"ENSG00000257907.2",3.70372293656251,0.998067188902514,0.733151522679857,1.36133822003714,0.173406829978677,0.422841418057737,"Stable","Stable",0.422841418057737,"EEF1A1P17","EEF1A1P17"
"ENSG00000174840.9",1383.78921030818,-0.105367966827232,0.0774215607384061,-1.36096412707634,0.173525026268856,0.423004630751898,"Stable","Stable",0.423004630751898,"PDE12","PDE12"
"ENSG00000115649.16",1753.0423583794,-0.121841954880529,0.0895224455795071,-1.36102129574106,0.173506959685727,0.423004630751898,"Stable","Stable",0.423004630751898,"CNPPD1","CNPPD1"
"ENSG00000155970.12",97.8060816971792,-0.246009947926556,0.18075759780775,-1.36099367833051,0.173515687232753,0.423004630751898,"Stable","Stable",0.423004630751898,"MICU3","MICU3"
"ENSG00000138660.12",383.90010070951,0.223046059592439,0.163897848416051,1.36088461043272,0.17355015765307,0.423024237170319,"Stable","Stable",0.423024237170319,"AP1AR","AP1AR"
"ENSG00000105223.21",4865.20342088059,0.0904670846697375,0.0664956378712078,1.36049653129065,0.173672849822533,0.423281618327932,"Stable","Stable",0.423281618327932,"PLD3","PLD3"
"ENSG00000114698.15",16.0599390553037,-0.49830001247248,0.366290109840178,-1.36039712535482,0.173704287675954,0.423316562455036,"Stable","Stable",0.423316562455036,"PLSCR4","PLSCR4"
"ENSG00000287218.1",1.97354773823124,-2.41476530515205,1.77541153155794,-1.36011581665975,0.173793276647075,0.42349173771024,"Stable","Stable",0.42349173771024,NA,"ENSG00000287218.1"
"ENSG00000240038.8",34.1063866005713,0.687421780828734,0.505491342614488,1.35990811884783,0.173859001462915,0.423516401548865,"Stable","Stable",0.423516401548865,"AMY2B","AMY2B"
"ENSG00000150281.7",23.8372823382456,0.653392845242851,0.480467869293573,1.35990955275225,0.173858547648202,0.423516401548865,"Stable","Stable",0.423516401548865,"CTF1","CTF1"
"ENSG00000263753.10",504.418126023751,0.103081377513343,0.0758025111636508,1.35986758131006,0.173871831506407,0.423516401548865,"Stable","Stable",0.423516401548865,"LINC00667","LINC00667"
"ENSG00000249106.1",36.3563954944001,-0.476384776224281,0.350296862472032,-1.35994588379254,0.173847049575525,0.423516401548865,"Stable","Stable",0.423516401548865,"GPM6A-DT","GPM6A-DT"
"ENSG00000253626.4",3525.40923525801,0.186545196696369,0.13718460828514,1.35981141782781,0.173889608296495,0.423518029651685,"Stable","Stable",0.423518029651685,"EIF5AL1","EIF5AL1"
"ENSG00000088305.19",71.8289569443666,0.365328153084079,0.268682101392962,1.35970409338792,0.173923582260478,0.423537099801823,"Stable","Stable",0.423537099801823,"DNMT3B","DNMT3B"
"ENSG00000175785.13",94.3684625751349,-0.328634019707502,0.241699782847753,-1.35967858901433,0.173931656497085,0.423537099801823,"Stable","Stable",0.423537099801823,"PRIMA1","PRIMA1"
"ENSG00000176087.16",3143.5900751397,0.0879662212553124,0.0647351944906145,1.35886239235855,0.17419019790413,0.424124948275473,"Stable","Stable",0.424124948275473,"SLC35A4","SLC35A4"
"ENSG00000179862.7",53.8294912805988,-0.599899924805545,0.441490441864288,-1.35880614373516,0.174208025987495,0.424126640767156,"Stable","Stable",0.424126640767156,"CITED4","CITED4"
"ENSG00000198879.13",885.041326000873,-0.151817904901285,0.111734250419432,-1.35874097988205,0.174228681469702,0.424135215830709,"Stable","Stable",0.424135215830709,"SFMBT2","SFMBT2"
"ENSG00000237423.3",2.75182842546619,-2.97809142798449,2.1923331260692,-1.35841190947296,0.174333017360125,0.424347477359873,"Stable","Stable",0.424347477359873,NA,"ENSG00000237423.3"
"ENSG00000235828.5",4.08908042626979,-0.939506560958935,0.691692953802992,-1.35827111696518,0.174377671635031,0.424414439221827,"Stable","Stable",0.424414439221827,"RPL36AP26","RPL36AP26"
"ENSG00000258839.4",159.58356790889,-0.300671207533901,0.221386269896991,-1.35812942543275,0.174422619670159,0.424482102824891,"Stable","Stable",0.424482102824891,"MC1R","MC1R"
"ENSG00000259993.1",143.751743293998,-0.181432545901346,0.133606253418929,-1.3579644759026,0.174474956610471,0.424567733303077,"Stable","Stable",0.424567733303077,NA,"ENSG00000259993.1"
"ENSG00000227212.3",4.52417226257424,1.12461443192959,0.828222940210672,1.35786438328251,0.17450672077672,0.424595675576083,"Stable","Stable",0.424595675576083,NA,"ENSG00000227212.3"
"ENSG00000251111.2",79.7940613546512,0.263509817663732,0.194075994061068,1.35776616236635,0.174537895159047,0.424595675576083,"Stable","Stable",0.424595675576083,NA,"ENSG00000251111.2"
"ENSG00000217555.13",98.1811168862585,-0.237428633621916,0.174865687468512,-1.35777714347001,0.174534409655015,0.424595675576083,"Stable","Stable",0.424595675576083,"CKLF","CKLF"
"ENSG00000237804.1",19.0034890445896,0.697059983140408,0.513427109830512,1.357661038527,0.174571265069689,0.424635124968081,"Stable","Stable",0.424635124968081,NA,"ENSG00000237804.1"
"ENSG00000158008.10",100.4757720929,-0.307900503606026,0.226813804086862,-1.35750337086234,0.174621323120916,0.424715155615866,"Stable","Stable",0.424715155615866,"EXTL1","EXTL1"
"ENSG00000251301.8",3.04906654653862,1.69803859098618,1.25097876793784,1.35736803413961,0.174664299847212,0.424736222270898,"Stable","Stable",0.424736222270898,NA,"ENSG00000251301.8"
"ENSG00000143740.15",836.246266087918,-0.0799229133629547,0.0588792882168109,-1.35740284543955,0.174653244623213,0.424736222270898,"Stable","Stable",0.424736222270898,"SNAP47","SNAP47"
"ENSG00000223829.6",2.41349935333967,1.26178522926045,0.929816056754646,1.35702671522417,0.174772722123711,0.424765380854309,"Stable","Stable",0.424765380854309,NA,"ENSG00000223829.6"
"ENSG00000230406.2",219.750168478561,0.229057442128636,0.168790891284873,1.35704859655045,0.174765769864734,0.424765380854309,"Stable","Stable",0.424765380854309,"RPL23P5","RPL23P5"
"ENSG00000113108.20",446.403846290531,0.167074554332993,0.123129763985425,1.35689819362254,0.174813560902594,0.424765380854309,"Stable","Stable",0.424765380854309,"APBB3","APBB3"
"ENSG00000147677.12",4444.95194240224,-0.0527410497965113,0.0388635290610775,-1.35708339079614,0.174754715264952,0.424765380854309,"Stable","Stable",0.424765380854309,"EIF3H","EIF3H"
"ENSG00000108582.12",6428.43046645819,-0.112637715399352,0.0830098911190456,-1.35691920421648,0.174806884129355,0.424765380854309,"Stable","Stable",0.424765380854309,"CPD","CPD"
"ENSG00000104375.17",424.074334820666,-0.127627185486706,0.0940498213357415,-1.35701677764064,0.17477587961723,0.424765380854309,"Stable","Stable",0.424765380854309,"STK3","STK3"
"ENSG00000196704.14",1206.21822373035,-0.17052883983715,0.125642062077642,-1.35725916159964,0.174698878495367,0.424765380854309,"Stable","Stable",0.424765380854309,"AMZ2","AMZ2"
"ENSG00000128655.19",15.1964535177309,-0.729097106160088,0.537324090747582,-1.35690381040927,0.17481177597433,0.424765380854309,"Stable","Stable",0.424765380854309,"PDE11A","PDE11A"
"ENSG00000115825.11",1825.70530892946,0.0988014368625915,0.0728320378579844,1.3565655962455,0.174919279477987,0.424910634895446,"Stable","Stable",0.424910634895446,"PRKD3","PRKD3"
"ENSG00000139697.14",2307.90183971521,-0.0638908870026274,0.0470970957901193,-1.35657806348287,0.1749153158123,0.424910634895446,"Stable","Stable",0.424910634895446,"SBNO1","SBNO1"
"ENSG00000163918.12",1183.39797831577,-0.10311841173502,0.076015299373515,-1.35654812366559,0.174924834587739,0.424910634895446,"Stable","Stable",0.424910634895446,"RFC4","RFC4"
"ENSG00000272054.1",9.03836870592094,-1.533187888966,1.13032847673986,-1.35640915054011,0.17496902341915,0.424976273031894,"Stable","Stable",0.424976273031894,NA,"ENSG00000272054.1"
"ENSG00000105369.10",4.70820113672481,1.17682018701818,0.867786075706045,1.35611784973698,0.175061674417708,0.425000178714684,"Stable","Stable",0.425000178714684,"CD79A","CD79A"
"ENSG00000221990.5",186.278844571023,0.245457200830763,0.180979070095472,1.35627396417318,0.175012016180466,0.425000178714684,"Stable","Stable",0.425000178714684,NA,"ENSG00000221990.5"
"ENSG00000127586.17",1589.9311111053,0.147593159055806,0.10882487493448,1.35624469262811,0.175021326327189,0.425000178714684,"Stable","Stable",0.425000178714684,"CHTF18","CHTF18"
"ENSG00000097007.20",3585.45232045721,0.0625610793613379,0.0461317905649721,1.35613811202985,0.17505522861767,0.425000178714684,"Stable","Stable",0.425000178714684,"ABL1","ABL1"
"ENSG00000105672.15",53.4386193057855,-0.498194884182249,0.3673710115535,-1.35610831697236,0.17506470702297,0.425000178714684,"Stable","Stable",0.425000178714684,"ETV2","ETV2"
"ENSG00000275023.5",3075.60884467978,-0.124509087378966,0.0918275878626233,-1.3559006642452,0.175130776155936,0.425118882500509,"Stable","Stable",0.425118882500509,"MLLT6","MLLT6"
"ENSG00000273311.1",41.2546420578306,0.495446944315925,0.365432169420768,1.35578360575435,0.175168029005192,0.425167620161145,"Stable","Stable",0.425167620161145,"DGCR11","DGCR11"
"ENSG00000289592.2",8.56975585033788,0.771144020115061,0.568845410949365,1.35563020334131,0.175216856943817,0.425229996628725,"Stable","Stable",0.425229996628725,NA,"ENSG00000289592.2"
"ENSG00000186687.16",1305.98627857295,0.149511176771152,0.110291926061596,1.35559493890471,0.175228083038159,0.425229996628725,"Stable","Stable",0.425229996628725,"LYRM7","LYRM7"
"ENSG00000258289.10",943.146850205958,0.0963685884091745,0.0711032624766385,1.35533286451993,0.175311528713899,0.425379206316365,"Stable","Stable",0.425379206316365,"CHURC1","CHURC1"
"ENSG00000065665.21",247.46050420897,-0.227046018065362,0.167525300079177,-1.35529390461055,0.175323936257155,0.425379206316365,"Stable","Stable",0.425379206316365,"SEC61A2","SEC61A2"
"ENSG00000159110.22",416.953346279181,-0.161675683546659,0.119340740659422,-1.35474007160767,0.175500386043888,0.425765587663314,"Stable","Stable",0.425765587663314,"IFNAR2","IFNAR2"
"ENSG00000225578.1",2.59551029326451,1.37246966479345,1.01319655506504,1.35459369451305,0.175547043539772,0.425795322636395,"Stable","Stable",0.425795322636395,"NCBP2-AS1","NCBP2-AS1"
"ENSG00000099889.14",2463.65008073337,-0.0796947995163474,0.058832130886024,-1.35461351333238,0.175540725777069,0.425795322636395,"Stable","Stable",0.425795322636395,"ARVCF","ARVCF"
"ENSG00000136754.18",538.867280325331,-0.185656692066515,0.137093576830859,-1.35423333724505,0.175661946346983,0.426006772146713,"Stable","Stable",0.426006772146713,"ABI1","ABI1"
"ENSG00000293497.1",17.890690805547,-0.441050878710441,0.32568812157978,-1.35421235681266,0.175668637853914,0.426006772146713,"Stable","Stable",0.426006772146713,NA,"ENSG00000293497.1"
"ENSG00000279349.1",4.88392995797961,1.91407592424217,1.41394692255394,1.35371129828896,0.175828502140885,0.426227435418881,"Stable","Stable",0.426227435418881,NA,"ENSG00000279349.1"
"ENSG00000236352.1",13.904478958067,0.668661538950135,0.493899324339301,1.35384177705571,0.175786862038705,0.426227435418881,"Stable","Stable",0.426227435418881,NA,"ENSG00000236352.1"
"ENSG00000226045.1",44.9528865219386,-0.403129321154582,0.297791119984363,-1.35373184121726,0.175821945723238,0.426227435418881,"Stable","Stable",0.426227435418881,NA,"ENSG00000226045.1"
"ENSG00000205143.5",7.04210565113126,-0.750727352772803,0.554567633563761,-1.35371649432276,0.175826843773535,0.426227435418881,"Stable","Stable",0.426227435418881,"ARID3C","ARID3C"
"ENSG00000228412.9",19.5866030831135,0.928417553350239,0.686049319817927,1.35328106381132,0.175965856349637,0.426402920631027,"Stable","Stable",0.426402920631027,"LNC-LBCS","LNC-LBCS"
"ENSG00000173559.15",117.411111296887,0.304196225289363,0.224760164000611,1.35342589129156,0.17591961062252,0.426402920631027,"Stable","Stable",0.426402920631027,"NABP1","NABP1"
"ENSG00000110756.18",248.746495255028,0.203029445200766,0.150039369666915,1.35317447448285,0.175999897814922,0.426402920631027,"Stable","Stable",0.426402920631027,"HPS5","HPS5"
"ENSG00000136842.14",411.330467178574,0.106648025677711,0.0788140036476382,1.35316086915865,0.176004243304699,0.426402920631027,"Stable","Stable",0.426402920631027,"TMOD1","TMOD1"
"ENSG00000271240.1",2.53444004301018,-1.19396035047121,0.882267932428695,-1.35328544378179,0.175964457622204,0.426402920631027,"Stable","Stable",0.426402920631027,NA,"ENSG00000271240.1"
"ENSG00000261186.2",2.88692002545261,-1.45511727342415,1.07531079864454,-1.35320623140619,0.175989755083415,0.426402920631027,"Stable","Stable",0.426402920631027,"LINC01238","LINC01238"
"ENSG00000270179.1",2.34672729988705,-2.02827365828806,1.49924173610355,-1.35286632531951,0.176098339122819,0.426589136411134,"Stable","Stable",0.426589136411134,NA,"ENSG00000270179.1"
"ENSG00000270857.1",8.92506514656899,0.729160167427675,0.539020124171747,1.35275128836441,0.176135099341241,0.426594695645478,"Stable","Stable",0.426594695645478,"LOC101929053","LOC101929053"
"ENSG00000164347.18",792.461385394937,-0.099279637726275,0.0733903431963881,-1.35276159508627,0.176131805580671,0.426594695645478,"Stable","Stable",0.426594695645478,"GFM2","GFM2"
"ENSG00000197912.16",3158.92607617068,0.0616449324712251,0.045572558634573,1.35267657375856,0.176158977561512,0.426610789428218,"Stable","Stable",0.426610789428218,"SPG7","SPG7"
"ENSG00000135720.13",5990.57128079683,0.0521061644355799,0.0385229952005016,1.35259899092429,0.176183774999905,0.426629105949589,"Stable","Stable",0.426629105949589,"DYNC1LI2","DYNC1LI2"
"ENSG00000016864.19",1748.78854926344,-0.0823599398186449,0.0608948165243163,-1.35249508118244,0.176216991261428,0.426667803078703,"Stable","Stable",0.426667803078703,"GLT8D1","GLT8D1"
"ENSG00000261691.1",2.20222780992805,2.4002921442605,1.77494643599206,1.35231807314732,0.176273585206453,0.426763090639192,"Stable","Stable",0.426763090639192,NA,"ENSG00000261691.1"
"ENSG00000162461.8",6.01078186296966,0.860860059404477,0.636646387988144,1.35217928766527,0.176317967910614,0.426810419315743,"Stable","Stable",0.426810419315743,"SLC25A34","SLC25A34"
"ENSG00000253210.4",29.7240502500985,-0.455064787407373,0.336562679083774,-1.3520952134271,0.176344858362409,0.426810419315743,"Stable","Stable",0.426810419315743,"DENND3-AS1","DENND3-AS1"
"ENSG00000254614.2",31.4565108061361,-0.770656027253647,0.569949442968623,-1.35214804885084,0.176327959030913,0.426810419315743,"Stable","Stable",0.426810419315743,"CAPN1-AS1","CAPN1-AS1"
"ENSG00000253318.1",7.45393465621886,0.712800843362716,0.527301260743489,1.35179051602811,0.176442338929422,0.426952387993858,"Stable","Stable",0.426952387993858,NA,"ENSG00000253318.1"
"ENSG00000232482.2",52.2148872096243,0.470706490122698,0.348243874190882,1.35165763135489,0.1764848647441,0.426952387993858,"Stable","Stable",0.426952387993858,NA,"ENSG00000232482.2"
"ENSG00000114779.20",226.312302069459,0.226387271338386,0.167490511782685,1.35164236426788,0.176489751013579,0.426952387993858,"Stable","Stable",0.426952387993858,"ABHD14B","ABHD14B"
"ENSG00000138767.14",615.230025993992,0.187962059640787,0.139061945800053,1.35164266945498,0.176489653336696,0.426952387993858,"Stable","Stable",0.426952387993858,"CNOT6L","CNOT6L"
"ENSG00000189325.7",2.72769081606302,-2.28587473280052,1.69112143685181,-1.35169165441833,0.176473975940067,0.426952387993858,"Stable","Stable",0.426952387993858,"BNIP5","BNIP5"
"ENSG00000168291.13",1469.4795367938,0.090064262696885,0.0666562194939902,1.35117567993794,0.17663916315816,0.427250183651241,"Stable","Stable",0.427250183651241,"PDHB","PDHB"
"ENSG00000232046.7",3.76818266796891,-1.30276691477767,0.964191141108925,-1.35115005649123,0.176647369407007,0.427250183651241,"Stable","Stable",0.427250183651241,"LINC01798","LINC01798"
"ENSG00000226261.1",124.546787761032,0.239898883727584,0.177591284588539,1.35084829350385,0.176744034384923,0.427442220711094,"Stable","Stable",0.427442220711094,NA,"ENSG00000226261.1"
"ENSG00000135245.10",728.697345515844,-0.108120896138067,0.0800433405496096,-1.35077940770169,0.176766106382129,0.427453840333066,"Stable","Stable",0.427453840333066,"HILPDA","HILPDA"
"ENSG00000267692.1",107.960263539487,-0.209236258162238,0.154911546498244,-1.3506821337208,0.176797277856151,0.427487459789903,"Stable","Stable",0.427487459789903,NA,"ENSG00000267692.1"
"ENSG00000230910.6",495.133368684037,-0.175252948312714,0.129771265877473,-1.35047575538166,0.176863425415105,0.42757689172279,"Stable","Stable",0.42757689172279,NA,"ENSG00000230910.6"
"ENSG00000249637.4",116.985420215447,-0.258179954897286,0.191179415594365,-1.35045896073393,0.176868809179615,0.42757689172279,"Stable","Stable",0.42757689172279,"ANKHD1-DT","ANKHD1-DT"
"ENSG00000149657.20",2642.75016321427,-0.0909978901439531,0.0673864696070559,-1.35038815172512,0.176891509362763,0.427590012135064,"Stable","Stable",0.427590012135064,"LSM14B","LSM14B"
"ENSG00000105072.9",267.116175640131,0.150291329409686,0.111313559916268,1.35016191668596,0.176964051077367,0.427723597385297,"Stable","Stable",0.427723597385297,"C19orf44","C19orf44"
"ENSG00000144426.19",1357.10641882497,0.112218843987966,0.0831198520018419,1.3500847425171,0.176988801855933,0.427741656735684,"Stable","Stable",0.427741656735684,"NBEAL1","NBEAL1"
"ENSG00000113721.14",311.289421185539,-0.178200361808424,0.132011309030442,-1.34988709010779,0.177052203363577,0.427853113458157,"Stable","Stable",0.427853113458157,"PDGFRB","PDGFRB"
"ENSG00000205955.4",277.889453130169,0.150099150439599,0.111201592149655,1.34979317775951,0.177082333815021,0.427884155548156,"Stable","Stable",0.427884155548156,NA,"ENSG00000205955.4"
"ENSG00000157827.20",3252.05202010727,0.136382686216815,0.101048017412888,1.34968196020657,0.177118021337409,0.427925393011231,"Stable","Stable",0.427925393011231,"FMNL2","FMNL2"
"ENSG00000273015.3",676.819122978224,0.0858410916783618,0.063603319693719,1.34963225334351,0.177133973023069,0.427925393011231,"Stable","Stable",0.427925393011231,NA,"ENSG00000273015.3"
"ENSG00000141446.11",932.878015466648,-0.167306419561827,0.123980696815455,-1.34945538990527,0.17719073985922,0.428020761633,"Stable","Stable",0.428020761633,"ESCO1","ESCO1"
"ENSG00000145332.14",1086.27542677538,0.122811565269669,0.0910120352117888,1.34939917543742,0.177208785530013,0.428022586183576,"Stable","Stable",0.428022586183576,"KLHL8","KLHL8"
"ENSG00000132003.10",622.662648364909,0.100549892561264,0.0745284560224987,1.34914766691141,0.177289540229352,0.428175860329524,"Stable","Stable",0.428175860329524,"ZSWIM4","ZSWIM4"
"ENSG00000104728.16",9.74038504190726,-0.599038133038625,0.444070485582028,-1.34897083343309,0.177346334571318,0.428271243031215,"Stable","Stable",0.428271243031215,"ARHGEF10","ARHGEF10"
"ENSG00000167085.14",1215.37168798139,0.187997538751226,0.139411564067379,1.34850749296783,0.177495211818129,0.428551266005084,"Stable","Stable",0.428551266005084,"PHB1","PHB1"
"ENSG00000213197.3",645.868829633132,0.111018265297574,0.0823270928227259,1.34850219400591,0.177496914980817,0.428551266005084,"Stable","Stable",0.428551266005084,NA,"ENSG00000213197.3"
"ENSG00000143797.12",2502.85143692994,-0.091385964836967,0.0677756708444236,-1.34835942895704,0.177542806305091,0.428620262344698,"Stable","Stable",0.428620262344698,"MBOAT2","MBOAT2"
"ENSG00000230303.6",8.39021441844249,-0.894743174211242,0.663806019005977,-1.34789855559171,0.177691012731401,0.428936228197545,"Stable","Stable",0.428936228197545,NA,"ENSG00000230303.6"
"ENSG00000236365.1",38.0047752392127,0.608108142049497,0.4512255987174,1.34768094668838,0.177761022828261,0.429063389246646,"Stable","Stable",0.429063389246646,NA,"ENSG00000236365.1"
"ENSG00000255807.1",3.54116853801106,1.22072978908906,0.906093538671499,1.34724477881045,0.177901410514226,0.429276675824121,"Stable","Stable",0.429276675824121,NA,"ENSG00000255807.1"
"ENSG00000173653.8",353.608730561054,0.121701893314232,0.0903268765873177,1.34734973589599,0.177867620840143,0.429276675824121,"Stable","Stable",0.429276675824121,"RCE1","RCE1"
"ENSG00000262772.2",7.69925737282474,-0.826113442757797,0.613166834209867,-1.34728983478426,0.177886904698862,0.429276675824121,"Stable","Stable",0.429276675824121,NA,"ENSG00000262772.2"
"ENSG00000072422.17",267.972449549552,0.185269755394898,0.137638429887893,1.34606123846226,0.178282767936904,0.430133531435142,"Stable","Stable",0.430133531435142,"RHOBTB1","RHOBTB1"
"ENSG00000206168.1",42.1484473866547,-0.383605647823321,0.284989376816274,-1.34603490175222,0.17829126100004,0.430133531435142,"Stable","Stable",0.430133531435142,NA,"ENSG00000206168.1"
"ENSG00000172057.10",1586.46375595899,-0.0836534213838703,0.0621576145867548,-1.34582740891888,0.178358183826548,0.430253054046599,"Stable","Stable",0.430253054046599,"ORMDL3","ORMDL3"
"ENSG00000149654.11",99.0773063343897,0.319309413809918,0.237308565363361,1.34554525379646,0.178449217529314,0.430430710312596,"Stable","Stable",0.430430710312596,"CDH22","CDH22"
"ENSG00000110931.19",1522.46598501297,0.107872139946885,0.0801878324424253,1.34524324528084,0.178546694974663,0.430551208933778,"Stable","Stable",0.430551208933778,"CAMKK2","CAMKK2"
"ENSG00000130517.14",2446.20761556093,0.066796064451077,0.0496540539577253,1.3452288207514,0.178551351683061,0.430551208933778,"Stable","Stable",0.430551208933778,"PGPEP1","PGPEP1"
"ENSG00000196152.10",151.394546892119,-0.272254849453322,0.202378951326911,-1.34527255758697,0.178537232284938,0.430551208933778,"Stable","Stable",0.430551208933778,"ZNF79","ZNF79"
"ENSG00000065911.13",1660.58998807479,-0.0700197268890371,0.052058631665291,-1.34501666004643,0.178619854514912,0.430674442243757,"Stable","Stable",0.430674442243757,"MTHFD2","MTHFD2"
"ENSG00000280214.1",3.01281773130345,1.72232807067791,1.28100666946613,1.3445114000817,0.17878307249134,0.430942060323575,"Stable","Stable",0.430942060323575,NA,"ENSG00000280214.1"
"ENSG00000176222.10",273.484746155191,0.231332410877273,0.17205031038023,1.34456258966363,0.178766531281793,0.430942060323575,"Stable","Stable",0.430942060323575,"ZNF404","ZNF404"
"ENSG00000256502.1",2.53553170783223,-1.19500496482536,0.888791422175413,-1.34452801299595,0.178777704131741,0.430942060323575,"Stable","Stable",0.430942060323575,NA,"ENSG00000256502.1"
"ENSG00000189144.15",88.5795695992469,0.26231363818168,0.195129328469976,1.344306569589,0.1788492720411,0.431059656253278,"Stable","Stable",0.431059656253278,"ZNF573","ZNF573"
"ENSG00000271936.1",57.9277280374665,-0.483883536229652,0.359990991071369,-1.34415457117292,0.178898408477013,0.431136108045995,"Stable","Stable",0.431136108045995,NA,"ENSG00000271936.1"
"ENSG00000213216.2",34.9295741529784,-0.378618092624027,0.281698876178395,-1.34405254916336,0.178931394701267,0.431173627550849,"Stable","Stable",0.431173627550849,NA,"ENSG00000213216.2"
"ENSG00000221883.4",56.3988745600713,-0.446393538372233,0.332176297108499,-1.34384524801427,0.178998434194056,0.431293190429615,"Stable","Stable",0.431293190429615,"ARIH2OS","ARIH2OS"
"ENSG00000234664.1",689.954970366511,-0.14000813158177,0.104217741480265,-1.34341936020829,0.179136221428289,0.431583178730637,"Stable","Stable",0.431583178730637,NA,"ENSG00000234664.1"
"ENSG00000276449.1",70.2250294312894,0.502046371478509,0.373768566049932,1.34320115996978,0.179206846173936,0.431711315398578,"Stable","Stable",0.431711315398578,NA,"ENSG00000276449.1"
"ENSG00000260711.2",5.19747972328894,1.14063350320909,0.849321480475367,1.34299382440048,0.179273973539975,0.431788987641767,"Stable","Stable",0.431788987641767,NA,"ENSG00000260711.2"
"ENSG00000225025.2",8.50416329680097,1.03490399765358,0.770592147646505,1.34299836925969,0.179272501887148,0.431788987641767,"Stable","Stable",0.431788987641767,NA,"ENSG00000225025.2"
"ENSG00000174132.9",265.484593158312,-0.19883101013541,0.148069379729447,-1.34282327986188,0.179329203383165,0.431879991219987,"Stable","Stable",0.431879991219987,"FAM174A","FAM174A"
"ENSG00000115514.12",311.793243274114,0.218081292321159,0.162420447303758,1.34269604561121,0.179370415683883,0.431937221814642,"Stable","Stable",0.431937221814642,"TXNDC9","TXNDC9"
"ENSG00000224117.1",83.4224688268232,-0.314246552783007,0.23405884180613,-1.34259637601427,0.179402704467355,0.431972954876896,"Stable","Stable",0.431972954876896,NA,"ENSG00000224117.1"
"ENSG00000284959.3",3.33524732338905,2.35282712058152,1.75268460373671,1.34241329875626,0.179462025105086,0.432039415469363,"Stable","Stable",0.432039415469363,NA,"ENSG00000284959.3"
"ENSG00000258057.6",49.1768267918169,-0.663179721110979,0.494024142356425,-1.34240346625107,0.179465211443,0.432039415469363,"Stable","Stable",0.432039415469363,"BCDIN3D-AS1","BCDIN3D-AS1"
"ENSG00000214321.3",7.18194271481178,0.749445236984104,0.558392933736461,1.34214670656597,0.179548432301186,0.432197728667432,"Stable","Stable",0.432197728667432,NA,"ENSG00000214321.3"
