"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000279177.1",43.4161305778436,0.45189333844118,0.421562823112612,1.07194779441086,0.283743481288368,0.474278619629837,"Stable","Stable",0.474278619629837,NA,"ENSG00000279177.1"
"ENSG00000241973.11",2981.27973378598,-0.225713618941152,0.210588613974967,-1.07182252012914,0.283799756004329,0.474278619629837,"Stable","Stable",0.474278619629837,"PI4KA","PI4KA"
"ENSG00000108379.11",68.6501556213678,-0.396147792185046,0.369609057447689,-1.07180217638772,0.283808895371177,0.474278619629837,"Stable","Stable",0.474278619629837,"WNT3","WNT3"
"ENSG00000065548.18",1744.67882085865,0.24134622680708,0.225216432075674,1.07161908472996,0.283891157735073,0.474381821558438,"Stable","Stable",0.474381821558438,"ZC3H15","ZC3H15"
"ENSG00000100092.24",241.799269070794,-0.33895125244794,0.316402549761267,-1.07126586907623,0.284049901751447,0.47454618478816,"Stable","Stable",0.47454618478816,"SH3BP1","SH3BP1"
"ENSG00000197566.10",231.841821432027,-0.425511893457557,0.397205746827555,-1.0712631850271,0.284051108260762,0.47454618478816,"Stable","Stable",0.47454618478816,"ZNF624","ZNF624"
"ENSG00000275580.1",20.8034254565719,-0.533019034929927,0.497568389015815,-1.07124778562447,0.284058030527012,0.47454618478816,"Stable","Stable",0.47454618478816,NA,"ENSG00000275580.1"
"ENSG00000287901.1",3.09313261156224,-1.37866425072938,1.28697797160327,-1.07124152949711,0.284060842784255,0.47454618478816,"Stable","Stable",0.47454618478816,NA,"ENSG00000287901.1"
"ENSG00000174996.12",1686.97981655032,0.220761290071786,0.206096622643304,1.07115433159651,0.284100041986634,0.474581880330924,"Stable","Stable",0.474581880330924,"KLC2","KLC2"
"ENSG00000237931.1",1002.65939779923,1.05766672684547,0.987769911342337,1.07076224402112,0.284276347443771,0.47484658952291,"Stable","Stable",0.47484658952291,NA,"ENSG00000237931.1"
"ENSG00000255966.1",11.6704583620662,-0.736665958139759,0.688144191892261,-1.07051104524195,0.284389339985026,0.475005516151719,"Stable","Stable",0.475005516151719,NA,"ENSG00000255966.1"
"ENSG00000271914.1",2.37935216525361,-1.86810838709559,1.74520515564141,-1.0704233717491,0.284428783838546,0.475041584755511,"Stable","Stable",0.475041584755511,NA,"ENSG00000271914.1"
"ENSG00000185787.15",2278.80944778031,-0.222806186946394,0.208183362858311,-1.07024011855373,0.284511240464,0.475149482536954,"Stable","Stable",0.475149482536954,"MORF4L1","MORF4L1"
"ENSG00000268364.3",47.2668469685967,-0.41271525473446,0.385786715348019,-1.06980162435648,0.284708611007684,0.475449267324999,"Stable","Stable",0.475449267324999,NA,"ENSG00000268364.3"
"ENSG00000228794.12",536.577884487866,0.246451325106987,0.230403087625774,1.06965287508333,0.284775585551963,0.47553127330154,"Stable","Stable",0.47553127330154,"LINC01128","LINC01128"
"ENSG00000236086.4",15.8063360673041,0.606607381995811,0.567214801517583,1.06944914055986,0.284867334567704,0.475654635936061,"Stable","Stable",0.475654635936061,NA,"ENSG00000236086.4"
"ENSG00000207524.1",5.44618368279974,0.964652540964946,0.902197294894083,1.06922570753019,0.284967977518221,0.475792832727098,"Stable","Stable",0.475792832727098,"RNU6-33P","RNU6-33P"
"ENSG00000230821.1",10.3509564463038,0.753086722324017,0.704397621185758,1.06912161494285,0.285014873090086,0.475841279243431,"Stable","Stable",0.475841279243431,NA,"ENSG00000230821.1"
"ENSG00000173077.16",6.85557343712253,0.970799206990488,0.908153289611924,1.06898165551471,0.285077935541623,0.475916709102042,"Stable","Stable",0.475916709102042,"DELEC1","DELEC1"
"ENSG00000213237.4",4.1700443194213,1.22450131676801,1.14556916000341,1.06890213137753,0.285113771465467,0.475946679657652,"Stable","Stable",0.475946679657652,NA,"ENSG00000213237.4"
"ENSG00000213062.5",37.5308047974989,0.458436551985958,0.428915912963136,1.06882616879117,0.285148005294082,0.475973972208774,"Stable","Stable",0.475973972208774,NA,"ENSG00000213062.5"
"ENSG00000091947.10",683.939026634986,-0.278272310689655,0.260391925262543,-1.06866720390459,0.285219654512541,0.476063711834227,"Stable","Stable",0.476063711834227,"TMEM101","TMEM101"
"ENSG00000169439.12",2953.29776876387,0.197320873102221,0.184676989288517,1.06846485781697,0.285310874269128,0.476186103587018,"Stable","Stable",0.476186103587018,"SDC2","SDC2"
"ENSG00000238269.9",1.74964301618311,2.00284435357541,1.87461417036559,1.06840350683192,0.285338535838804,0.476202407525801,"Stable","Stable",0.476202407525801,"PAGE2B","PAGE2B"
"ENSG00000100425.19",1862.70937662606,0.235332458258845,0.220308399959707,1.0681955763007,0.285432299814868,0.476239434974164,"Stable","Stable",0.476239434974164,"BRD1","BRD1"
"ENSG00000147274.14",3933.72279038863,0.155296848712593,0.145381087494763,1.06820530365194,0.285427912908887,0.476239434974164,"Stable","Stable",0.476239434974164,"RBMX","RBMX"
"ENSG00000125249.7",1766.59101345264,-0.332564916253734,0.31132273686082,-1.06823202059415,0.285415864157973,0.476239434974164,"Stable","Stable",0.476239434974164,"RAP2A","RAP2A"
"ENSG00000105583.11",3.2462268262061,-1.43604889849317,1.34427182714389,-1.06827270310669,0.285397517903719,0.476239434974164,"Stable","Stable",0.476239434974164,"WDR83OS","WDR83OS"
"ENSG00000157916.20",2956.2835091943,-0.171966992392588,0.161061143875491,-1.06771247400011,0.285650229874185,0.47657317062886,"Stable","Stable",0.47657317062886,"RER1","RER1"
"ENSG00000227500.11",3870.42457849504,-0.21587315398595,0.202200286326485,-1.0676204169038,0.285691770082145,0.476612597565738,"Stable","Stable",0.476612597565738,"SCAMP4","SCAMP4"
"ENSG00000130768.15",2.37458304872464,2.10365024904678,1.97070416869741,1.06746120623333,0.285763622571039,0.476702585627783,"Stable","Stable",0.476702585627783,"SMPDL3B","SMPDL3B"
"ENSG00000267786.1",4.77842328999281,1.12082806671109,1.05014795153837,1.06730491172141,0.285834170863481,0.476790386923265,"Stable","Stable",0.476790386923265,NA,"ENSG00000267786.1"
"ENSG00000289372.2",30.1468693017259,0.480465536223389,0.450310997510784,1.06696380696739,0.28598817976522,0.476987492402805,"Stable","Stable",0.476987492402805,NA,"ENSG00000289372.2"
"ENSG00000129347.21",1463.75712983109,0.257431642794505,0.241274066999095,1.0669677267697,0.28598640965486,0.476987492402805,"Stable","Stable",0.476987492402805,"KRI1","KRI1"
"ENSG00000125351.14",800.712614084167,0.286470784366335,0.268583222377424,1.06659969982702,0.286152636110938,0.477201971142084,"Stable","Stable",0.477201971142084,"UPF3B","UPF3B"
"ENSG00000119638.14",1263.60741900222,-0.235747720156574,0.221019547569729,-1.06663742075663,0.286135595724947,0.477201971142084,"Stable","Stable",0.477201971142084,"NEK9","NEK9"
"ENSG00000102265.12",3210.2173195298,-0.290559420191896,0.272430076386563,-1.06654677796885,0.286176544654397,0.477211939814043,"Stable","Stable",0.477211939814043,"TIMP1","TIMP1"
"ENSG00000155275.19",326.733413105913,-0.194643776985157,0.182538127469804,-1.06631847101289,0.286279702510438,0.477354050661788,"Stable","Stable",0.477354050661788,"TRMT44","TRMT44"
"ENSG00000234618.1",261.621291497481,0.272129228871713,0.255214939990432,1.06627468157591,0.286299491131457,0.477357139266544,"Stable","Stable",0.477357139266544,NA,"ENSG00000234618.1"
"ENSG00000159337.7",3.50107509200378,-1.95407998167597,1.8327001867984,-1.06623003356027,0.286319668698929,0.47736087594771,"Stable","Stable",0.47736087594771,"PLA2G4D","PLA2G4D"
"ENSG00000206832.1",1.53916498579671,1.91045016157609,1.79197146106207,1.06611639922201,0.28637102726387,0.477365643321749,"Stable","Stable",0.477365643321749,NA,"ENSG00000206832.1"
"ENSG00000196357.12",135.056684339711,-0.281638573828138,0.26417736919698,-1.06609651948702,0.28638001281652,0.477365643321749,"Stable","Stable",0.477365643321749,"ZNF565","ZNF565"
"ENSG00000162946.24",198.127375141583,-0.365039682122501,0.342417857591781,-1.06606496720065,0.286394274701975,0.477365643321749,"Stable","Stable",0.477365643321749,"DISC1","DISC1"
"ENSG00000280048.1",7.39680525382678,-0.881806509440057,0.827157040204662,-1.06606903717083,0.286392435015999,0.477365643321749,"Stable","Stable",0.477365643321749,NA,"ENSG00000280048.1"
"ENSG00000174827.14",3.53681212337493,-1.29866517433455,1.21842163143791,-1.06585860003318,0.286487566139885,0.477491237803538,"Stable","Stable",0.477491237803538,"PDZK1","PDZK1"
"ENSG00000162777.17",35.9403436995464,-0.498780016035892,0.467982732046077,-1.06580859053317,0.286510176789303,0.477499019667513,"Stable","Stable",0.477499019667513,"DENND2D","DENND2D"
"ENSG00000196365.12",4959.47352184529,0.246808112495511,0.231686210063838,1.06526889290263,0.286754265391524,0.477863684112937,"Stable","Stable",0.477863684112937,"LONP1","LONP1"
"ENSG00000133997.12",429.121630883458,-0.226719345616125,0.212832973451125,-1.06524539849174,0.286764894377685,0.477863684112937,"Stable","Stable",0.477863684112937,"MED6","MED6"
"ENSG00000236790.7",1.68807111769318,-2.00429920129245,1.88189256940388,-1.06504443127024,0.286855823799429,0.477985280152643,"Stable","Stable",0.477985280152643,"LINC00299","LINC00299"
"ENSG00000250031.1",203.220801133349,1.06655239484174,1.00152272986383,1.06493079292044,0.286907249104919,0.478028890466028,"Stable","Stable",0.478028890466028,NA,"ENSG00000250031.1"
"ENSG00000250359.1",35.1662598105733,0.760487180638246,0.714134685916824,1.06490721657346,0.28691791900144,0.478028890466028,"Stable","Stable",0.478028890466028,NA,"ENSG00000250359.1"
"ENSG00000113068.10",785.247142832649,-0.234359520197172,0.22010480086775,-1.0647633276204,0.286983044321321,0.478107464260885,"Stable","Stable",0.478107464260885,"PFDN1","PFDN1"
"ENSG00000173614.14",628.824153451683,-0.17670193966087,0.165973994202823,-1.06463630347377,0.28704054478422,0.47814339731409,"Stable","Stable",0.47814339731409,"NMNAT1","NMNAT1"
"ENSG00000246375.5",6.98299401582545,-0.930270016911299,0.873785396245049,-1.06464358515144,0.287037248351709,0.47814339731409,"Stable","Stable",0.47814339731409,"PPM1K-DT","PPM1K-DT"
"ENSG00000253793.1",68.9363298762378,0.711889848986523,0.668700944833831,1.06458627655061,0.287063192780231,0.478151196185573,"Stable","Stable",0.478151196185573,"LPGAT1P1","LPGAT1P1"
"ENSG00000102409.10",89.0892804544688,0.323248518608742,0.303704601997269,1.06435173021069,0.287169391780813,0.478298153379721,"Stable","Stable",0.478298153379721,"BEX4","BEX4"
"ENSG00000251821.1",2.22766228896118,1.93033912422826,1.8138348420031,1.06423092087949,0.287224102746678,0.478299478819929,"Stable","Stable",0.478299478819929,"RNU6-583P","RNU6-583P"
"ENSG00000291040.1",32.0538599941533,-0.47074572172557,0.442301629082339,-1.06430926492911,0.287188622246606,0.478299478819929,"Stable","Stable",0.478299478819929,"CD99P1","CD99P1"
"ENSG00000259577.2",7.57543004929837,-0.929649424197075,0.873522644557649,-1.06425337681755,0.287213932585558,0.478299478819929,"Stable","Stable",0.478299478819929,NA,"ENSG00000259577.2"
"ENSG00000176566.5",5.49090063359323,1.10199556169094,1.0356245877775,1.06408786996441,0.287288895363205,0.478377442357276,"Stable","Stable",0.478377442357276,"DCAF4L2","DCAF4L2"
"ENSG00000284985.1",44.733038667132,-0.393993500329315,0.370320723272588,-1.06392506702711,0.287362646341551,0.47844037971436,"Stable","Stable",0.47844037971436,NA,"ENSG00000284985.1"
"ENSG00000273483.1",13.3797537698119,-0.70896352455303,0.666351053075613,-1.06394898196789,0.287351811889601,0.47844037971436,"Stable","Stable",0.47844037971436,NA,"ENSG00000273483.1"
"ENSG00000122042.10",1555.30013148922,-0.286417545474327,0.269230329554535,-1.06383833481254,0.287401941915448,0.478475871521189,"Stable","Stable",0.478475871521189,"UBL3","UBL3"
"ENSG00000251433.1",17.5912264307285,-0.657724104846845,0.618443509560901,-1.06351525188426,0.287548352298536,0.478689675866219,"Stable","Stable",0.478689675866219,NA,"ENSG00000251433.1"
"ENSG00000204946.10",740.456090359741,-0.218697789446559,0.205725403069445,-1.06305680379557,0.287756192001844,0.478975751700361,"Stable","Stable",0.478975751700361,"ZNF783","ZNF783"
"ENSG00000134201.12",4.61811628806873,-1.22061567955733,1.14819187189178,-1.06307639815131,0.287747306731386,0.478975751700361,"Stable","Stable",0.478975751700361,"GSTM5","GSTM5"
"ENSG00000180353.11",2.56381968221699,1.55181673540122,1.46000500684844,1.06288452993114,0.287834319397642,0.479075833423942,"Stable","Stable",0.479075833423942,"HCLS1","HCLS1"
"ENSG00000184260.6",14.7984637696812,-0.681581060211271,0.641513383109808,-1.06245805334135,0.288027791047157,0.479367871360705,"Stable","Stable",0.479367871360705,"H2AC20","H2AC20"
"ENSG00000116273.6",1984.80501206981,0.177092057188988,0.166694073390708,1.0623776453882,0.288064278042135,0.47936864226933,"Stable","Stable",0.47936864226933,"PHF13","PHF13"
"ENSG00000254935.1",212.843191584562,-0.348945838540892,0.328453045823445,-1.06239184863112,0.288057832760814,0.47936864226933,"Stable","Stable",0.47936864226933,NA,"ENSG00000254935.1"
"ENSG00000104341.17",13735.4015865604,-0.161996292042262,0.152516793585174,-1.06215380112744,0.288165869043279,0.479507717814044,"Stable","Stable",0.479507717814044,"LAPTM4B","LAPTM4B"
"ENSG00000271320.1",2.03140017588064,-2.22190347887148,2.09198567392668,-1.06210262649693,0.288189097878106,0.479516389554731,"Stable","Stable",0.479516389554731,NA,"ENSG00000271320.1"
"ENSG00000196951.13",49.2213556379582,-0.403664979677492,0.380076617984173,-1.06206212268049,0.288207483985842,0.479517002925682,"Stable","Stable",0.479517002925682,"SCOC-AS1","SCOC-AS1"
"ENSG00000120727.13",3362.70066219175,-0.149108286108353,0.140409725052677,-1.06195127191091,0.288257807095764,0.479570749393428,"Stable","Stable",0.479570749393428,"PAIP2","PAIP2"
"ENSG00000175455.16",2022.72304594565,0.352805411762741,0.332270161309055,1.06180287261662,0.288325185446761,0.479642635112889,"Stable","Stable",0.479642635112889,"CCDC14","CCDC14"
"ENSG00000156411.10",929.094311806549,-0.286086954047442,0.269441727552186,-1.06177672124683,0.288337060162738,0.479642635112889,"Stable","Stable",0.479642635112889,"ATP5MJ","ATP5MJ"
"ENSG00000117036.12",875.522534161628,0.344185349179318,0.324224231284194,1.0615657806206,0.288432855348114,0.479682060378348,"Stable","Stable",0.479682060378348,"ETV3","ETV3"
"ENSG00000137700.19",457.976734677283,0.250428414517931,0.235887488867691,1.06164347977945,0.288397567068602,0.479682060378348,"Stable","Stable",0.479682060378348,"SLC37A4","SLC37A4"
"ENSG00000168612.5",455.571222205668,0.20710277833225,0.195073361004623,1.0616661202005,0.288387285117465,0.479682060378348,"Stable","Stable",0.479682060378348,"ZSWIM1","ZSWIM1"
"ENSG00000275413.1",6.15855362291422,-1.1324488900308,1.06673866277589,-1.0615991803315,0.288417685994085,0.479682060378348,"Stable","Stable",0.479682060378348,NA,"ENSG00000275413.1"
"ENSG00000233874.2",663.056194565308,0.379621564009937,0.357673229800281,1.06136420727353,0.288524416584756,0.479774371945436,"Stable","Stable",0.479774371945436,"MFN1P1","MFN1P1"
"ENSG00000162947.5",1.73474466160171,-1.96223118638539,1.848727760094,-1.06139542486537,0.28851023524686,0.479774371945436,"Stable","Stable",0.479774371945436,"LINC01931","LINC01931"
"ENSG00000067365.15",404.039457719121,0.216038602251352,0.203585842534021,1.06116712027876,0.288613958914551,0.479883351358579,"Stable","Stable",0.479883351358579,"METTL22","METTL22"
"ENSG00000286420.1",5.3807340121875,-1.07279765142589,1.01098541293575,-1.06114058392856,0.28862601657762,0.479883351358579,"Stable","Stable",0.479883351358579,NA,"ENSG00000286420.1"
"ENSG00000196428.13",1370.77197205468,0.349377292876109,0.329335310195946,1.0608558574185,0.288755412793926,0.480046648959668,"Stable","Stable",0.480046648959668,"TSC22D2","TSC22D2"
"ENSG00000047315.17",2041.79496875243,0.298576184751441,0.281451257547619,1.06084509038275,0.288760306725608,0.480046648959668,"Stable","Stable",0.480046648959668,"POLR2B","POLR2B"
"ENSG00000248735.2",17.7338089315886,0.642273496651534,0.60554006781039,1.06066225968163,0.288843417143698,0.480102608333716,"Stable","Stable",0.480102608333716,"R3HDM2P1","R3HDM2P1"
"ENSG00000267325.2",42.5359563313818,0.572967278459531,0.540223107695366,1.06061231053935,0.288866125619891,0.480102608333716,"Stable","Stable",0.480102608333716,NA,"ENSG00000267325.2"
"ENSG00000210077.1",130.621469322698,0.383099006391484,0.361175316639924,1.06070096360826,0.288825821929141,0.480102608333716,"Stable","Stable",0.480102608333716,NA,"ENSG00000210077.1"
"ENSG00000127837.10",2934.33881626652,-0.254373802496174,0.239836491549433,-1.06061342397407,0.288865619403777,0.480102608333716,"Stable","Stable",0.480102608333716,"AAMP","AAMP"
"ENSG00000236259.1",5.20866690579485,1.00079027038204,0.943643420530642,1.06055979261665,0.288890003243201,0.480112310872646,"Stable","Stable",0.480112310872646,"PPIAP64","PPIAP64"
"ENSG00000248401.2",2.02137846871873,-2.22856328651615,2.10148862003122,-1.06046888156979,0.288931339699893,0.480151025586822,"Stable","Stable",0.480151025586822,"LOC391674","LOC391674"
"ENSG00000235055.3",1.96462230265137,1.83966010116393,1.73509259656066,1.06026623870711,0.289023493977103,0.480274180114049,"Stable","Stable",0.480274180114049,"LOC100133029","LOC100133029"
"ENSG00000231811.4",2.63391605343168,-1.53405226598358,1.44703071851732,-1.0601380097552,0.289081817863711,0.48034110636354,"Stable","Stable",0.48034110636354,"LOC101927888","LOC101927888"
"ENSG00000255504.2",4.84277010671471,1.2204179271643,1.15135248042773,1.05998636204867,0.28915080381222,0.480395748339998,"Stable","Stable",0.480395748339998,NA,"ENSG00000255504.2"
"ENSG00000096872.17",185.81643605342,-0.230597175172353,0.217539496529755,-1.06002440407787,0.289133497098173,0.480395748339998,"Stable","Stable",0.480395748339998,"IFT74","IFT74"
"ENSG00000228536.3",25.4722817641246,-0.461463547875633,0.435367641792457,-1.05993993025236,0.289171928284698,0.480400855141632,"Stable","Stable",0.480400855141632,NA,"ENSG00000228536.3"
"ENSG00000105968.19",8017.74613206999,0.215334826314391,0.203209621304986,1.0596684592567,0.289295456733699,0.480476772987861,"Stable","Stable",0.480476772987861,"H2AZ2","H2AZ2"
"ENSG00000108509.21",1305.34880420232,-0.170123950987516,0.160530745566405,-1.05975930272586,0.289254115938117,0.480476772987861,"Stable","Stable",0.480476772987861,"CAMTA2","CAMTA2"
"ENSG00000143387.14",236.396001599031,-0.278063086856117,0.262412508018768,-1.0596411312689,0.289307893857762,0.480476772987861,"Stable","Stable",0.480476772987861,"CTSK","CTSK"
"ENSG00000272604.1",65.1817880689423,-0.34666914380298,0.327154797651243,-1.05964866262649,0.289304466257755,0.480476772987861,"Stable","Stable",0.480476772987861,"EFCAB10-AS1","EFCAB10-AS1"
"ENSG00000150627.16",4.72426902278002,-1.28005847661772,1.2079864494079,-1.05966294344208,0.289297966983574,0.480476772987861,"Stable","Stable",0.480476772987861,"WDR17","WDR17"
"ENSG00000284954.1",4.03906375380649,1.133108779811,1.06963121185115,1.05934528392266,0.289442558737302,0.480670426696278,"Stable","Stable",0.480670426696278,"LOC100507547","LOC100507547"
"ENSG00000143157.12",2404.43026199863,0.276438704630108,0.261026011949361,1.05904657764046,0.289578567782826,0.480866288324211,"Stable","Stable",0.480866288324211,"POGK","POGK"
"ENSG00000225746.13",19.1664830500281,-0.615955723054245,0.581856346761313,-1.05860445878563,0.289779955432813,0.481170684669883,"Stable","Stable",0.481170684669883,NA,"ENSG00000225746.13"
"ENSG00000169991.11",1096.18188431852,0.180291578842744,0.170326236630922,1.05850738212115,0.289824187027731,0.481214106529169,"Stable","Stable",0.481214106529169,"IFFO2","IFFO2"
"ENSG00000170265.12",1256.46602789094,-0.185262471368163,0.175054959791408,-1.05831032487693,0.289913987322992,0.481303153802889,"Stable","Stable",0.481303153802889,"ZNF282","ZNF282"
"ENSG00000213939.4",343.956472483123,-0.351222239637385,0.331868257589486,-1.05831826818412,0.289910367142866,0.481303153802889,"Stable","Stable",0.481303153802889,"RPS12P29","RPS12P29"
"ENSG00000140836.17",624.070160635183,0.248427367594127,0.234791665295728,1.05807575103326,0.290020908599653,0.481450627586774,"Stable","Stable",0.481450627586774,"ZFHX3","ZFHX3"
"ENSG00000229267.3",49.6245648705235,-0.454664011837525,0.429764609542466,-1.05793730275177,0.290084027267991,0.481525372775544,"Stable","Stable",0.481525372775544,"SNHG31","SNHG31"
"ENSG00000273481.1",3.95188739461678,1.16300334777425,1.09937538497399,1.05787646664635,0.29011176541491,0.481541382359513,"Stable","Stable",0.481541382359513,NA,"ENSG00000273481.1"
"ENSG00000236700.8",2.07533983163195,1.67645633822151,1.58499197513153,1.05770651493828,0.290189264145369,0.481639979792008,"Stable","Stable",0.481639979792008,"LINC01010","LINC01010"
"ENSG00000251733.1",3.5394832897445,1.91110788384039,1.80732226054773,1.05742507883525,0.29031763089195,0.481822987562881,"Stable","Stable",0.481822987562881,"SCARNA8","SCARNA8"
"ENSG00000227064.1",4.49671730671827,1.29108521684024,1.2214414594675,1.0570176792616,0.290503518936839,0.482101431251795,"Stable","Stable",0.482101431251795,NA,"ENSG00000227064.1"
"ENSG00000234558.1",897.706570904974,0.8714607259137,0.824781811835322,1.05659546974552,0.290696248938573,0.482361267352735,"Stable","Stable",0.482361267352735,NA,"ENSG00000234558.1"
"ENSG00000240441.1",4.84030552659343,-1.07074942484704,1.01339600204423,-1.05659527241781,0.290696339034738,0.482361267352735,"Stable","Stable",0.482361267352735,"RPL17P38","RPL17P38"
"ENSG00000287508.1",2.02767020720383,-2.24770887266754,2.12755813769975,-1.05647353782665,0.290751924367401,0.482423423635537,"Stable","Stable",0.482423423635537,NA,"ENSG00000287508.1"
"ENSG00000214843.3",37.065585796904,-0.453797563438896,0.429588135751736,-1.05635497275733,0.290806069334538,0.482483182424374,"Stable","Stable",0.482483182424374,NA,"ENSG00000214843.3"
"ENSG00000268480.4",18.5020504552654,0.605413483404331,0.57314508201131,1.0563005814859,0.290830910400028,0.482494318001892,"Stable","Stable",0.482494318001892,"NFILZ","NFILZ"
"ENSG00000227922.1",5.46773271530071,1.11297741934736,1.05374972231402,1.05620660748862,0.290873832675753,0.48253544741211,"Stable","Stable",0.48253544741211,"SPTLC1P5","SPTLC1P5"
"ENSG00000233668.1",117.754414280482,-0.41230879154973,0.390435882007314,-1.05602177092424,0.290958268524197,0.482645434960295,"Stable","Stable",0.482645434960295,"RPS8P9","RPS8P9"
"ENSG00000176542.10",745.31244170373,0.367450744023131,0.348008034484798,1.05586856512413,0.291028267503801,0.482731462221637,"Stable","Stable",0.482731462221637,"USF3","USF3"
"ENSG00000256533.1",1.89726248696692,-2.20364699893608,2.08714606833242,-1.05581829291744,0.291051239096384,0.482739478830311,"Stable","Stable",0.482739478830311,"LOC100422382","LOC100422382"
"ENSG00000226241.2",12.2647539591727,0.939232723677975,0.889774017526308,1.05558569386997,0.29115753975096,0.482885695951395,"Stable","Stable",0.482885695951395,"LOC100128601","LOC100128601"
"ENSG00000119396.12",3701.49925296807,0.205820103952586,0.195056892263698,1.05517985836838,0.291343074122286,0.483133190522184,"Stable","Stable",0.483133190522184,"RAB14","RAB14"
"ENSG00000243989.9",54.7871252724022,-0.403746339759039,0.382627881216482,-1.05519320357789,0.291336971876766,0.483133190522184,"Stable","Stable",0.483133190522184,"ACY1","ACY1"
"ENSG00000288604.1",25.5014789540812,-0.476733597706763,0.451878243136445,-1.05500453927102,0.291423248709783,0.483236033717268,"Stable","Stable",0.483236033717268,NA,"ENSG00000288604.1"
"ENSG00000259207.10",34.8827204341901,0.436774654087934,0.414086381573518,1.05479115837667,0.291520849219601,0.483355750846953,"Stable","Stable",0.483355750846953,"ITGB3","ITGB3"
"ENSG00000177051.6",840.35181748233,-0.194945359711072,0.184823099991404,-1.05476728677389,0.291531769467021,0.483355750846953,"Stable","Stable",0.483355750846953,"FBXO46","FBXO46"
"ENSG00000286522.2",10.8574193532746,-0.777507639418332,0.737297599687009,-1.05453705498077,0.291637104877494,0.483500274665772,"Stable","Stable",0.483500274665772,"H3C2","H3C2"
"ENSG00000196391.11",113.112632600158,-0.293105250883242,0.277975853984631,-1.05442701832457,0.291687457767361,0.483553631557279,"Stable","Stable",0.483553631557279,"ZNF774","ZNF774"
"ENSG00000061656.11",20.2715653403955,0.584215903046813,0.55414224046404,1.05427065541437,0.291759019649903,0.483556132096754,"Stable","Stable",0.483556132096754,"SPAG4","SPAG4"
"ENSG00000112159.13",1114.2646415494,0.310397547749785,0.294420824195229,1.05426492367932,0.291761643090466,0.483556132096754,"Stable","Stable",0.483556132096754,"MDN1","MDN1"
"ENSG00000169021.6",3174.29224840401,0.233695870138965,0.221662385164053,1.05428744694778,0.29175133418182,0.483556132096754,"Stable","Stable",0.483556132096754,"UQCRFS1","UQCRFS1"
"ENSG00000065457.11",1316.6147976651,-0.158747124366361,0.150564252458738,-1.05434803928552,0.291723602260584,0.483556132096754,"Stable","Stable",0.483556132096754,"ADAT1","ADAT1"
"ENSG00000120925.16",374.127511917497,-0.190607563337896,0.180816460726068,-1.05414939863612,0.291814522795039,0.48361365649587,"Stable","Stable",0.48361365649587,"RNF170","RNF170"
"ENSG00000169994.20",2.60691226131904,1.57584612314639,1.49505029774357,1.05404221217491,0.291863591409314,0.483627867935854,"Stable","Stable",0.483627867935854,"MYO7B","MYO7B"
"ENSG00000160145.16",494.637877814867,0.369992341386433,0.351040117335612,1.0539887697015,0.291888058772917,0.483627867935854,"Stable","Stable",0.483627867935854,"KALRN","KALRN"
"ENSG00000183735.11",888.593254368951,0.221889447142532,0.2105348393208,1.0539322036123,0.291913957711038,0.483627867935854,"Stable","Stable",0.483627867935854,"TBK1","TBK1"
"ENSG00000236325.1",2.59921618448251,-1.48732707194429,1.41116650184288,-1.05396993905535,0.291896680264137,0.483627867935854,"Stable","Stable",0.483627867935854,NA,"ENSG00000236325.1"
"ENSG00000258646.1",2.17618252073691,-1.7103729687437,1.62267922948274,-1.05404255977869,0.291863432271711,0.483627867935854,"Stable","Stable",0.483627867935854,NA,"ENSG00000258646.1"
"ENSG00000197969.14",1573.49082549418,0.376474153239235,0.357312023578647,1.05362856102258,0.292053007688519,0.483828119926688,"Stable","Stable",0.483828119926688,"VPS13A","VPS13A"
"ENSG00000205364.4",10.7499849292585,0.784444248130529,0.744553642380471,1.05357653697391,0.292076836027069,0.483837477531708,"Stable","Stable",0.483837477531708,"MT1M","MT1M"
"ENSG00000197111.16",3351.41028771165,-0.177372313078327,0.168363405308795,-1.05350870489349,0.292107906808255,0.483858830633902,"Stable","Stable",0.483858830633902,"PCBP2","PCBP2"
"ENSG00000132952.12",1000.5829239732,-0.225785107459216,0.214342843251109,-1.05338300096497,0.292165491912835,0.483924070226165,"Stable","Stable",0.483924070226165,"USPL1","USPL1"
"ENSG00000225774.2",661.370747147364,-0.362104558194517,0.343766881668699,-1.05334334836679,0.292183658392735,0.483924070226165,"Stable","Stable",0.483924070226165,NA,"ENSG00000225774.2"
"ENSG00000291071.1",52.8152117068267,-0.387509615755103,0.367903367396207,-1.05329184263155,0.292207256413301,0.483933038094809,"Stable","Stable",0.483933038094809,"FAM86JP","FAM86JP"
"ENSG00000237125.13",2.95423176192903,1.99021393809707,1.88979390922529,1.0531380847306,0.292277710205227,0.483959371579787,"Stable","Stable",0.483959371579787,"HAND2-AS1","HAND2-AS1"
"ENSG00000213489.3",55.4255518315469,0.403396383320498,0.383035096845962,1.05315775667086,0.292268695639856,0.483959371579787,"Stable","Stable",0.483959371579787,NA,"ENSG00000213489.3"
"ENSG00000291107.1",39.8302155210712,-0.453408422368468,0.430510056792746,-1.05318892140711,0.292254414942163,0.483959371579787,"Stable","Stable",0.483959371579787,"LOC374443","LOC374443"
