"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected"
"ENSG00000218265.1",493.982953621486,-0.0770083385451147,0.107280691845399,-0.717821047016463,0.47286763426285,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000197323.12",1004.14108288955,-0.0809631239609006,0.112762622373824,-0.717996107721729,0.472759686753438,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000115541.11",516.721525683332,-0.113536824321603,0.15813143972877,-0.717990201798851,0.472763328295689,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000272157.2",78.1727113871943,-0.178219445852905,0.248331624702752,-0.717667135896327,0.472962551530971,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000037965.6",32.3808474930731,-0.202755462660754,0.282592881155625,-0.71748255593564,0.473076396155699,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000215003.4",15.581177871242,-0.276620889752127,0.38532685768017,-0.717886345679358,0.472827367626564,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000137070.19",14.1389559442723,-0.530237705599548,0.738677472098133,-0.717820328395105,0.472868077413585,0.781015133952557,"Stable","Stable",0.781015133952557
"ENSG00000069275.13",11190.8351772907,0.0227820793137054,0.0317722089587432,0.717044236467422,0.473346801816187,0.781205854486921,"Stable","Stable",0.781205854486921
"ENSG00000160862.13",298.731630671552,-0.0740319314320484,0.103257653580096,-0.716963138956304,0.473396841370289,0.781205854486921,"Stable","Stable",0.781205854486921
"ENSG00000068400.14",343.134555984718,-0.154225010692774,0.215115424532294,-0.71694073555205,0.473410665443806,0.781205854486921,"Stable","Stable",0.781205854486921
"ENSG00000225883.2",13.8690090093697,-0.275868582819276,0.384664035624428,-0.717167598919033,0.473270689127978,0.781205854486921,"Stable","Stable",0.781205854486921
"ENSG00000210135.1",10.7958158494391,-0.477941001807365,0.666547159154918,-0.717040040217594,0.473349390954601,0.781205854486921,"Stable","Stable",0.781205854486921
"ENSG00000101150.18",5143.28129170094,0.054770107744569,0.0764178195098875,0.716719059714632,0.473547463010572,0.781295644652185,"Stable","Stable",0.781295644652185
"ENSG00000174939.11",1344.04568107186,0.0469534268211921,0.0655114597990605,0.71672081442254,0.47354638008383,0.781295644652185,"Stable","Stable",0.781295644652185
"ENSG00000181817.6",934.54099700041,0.0939300065733103,0.131074442275426,0.716615725710554,0.473611238508471,0.781332900825447,"Stable","Stable",0.781332900825447
"ENSG00000275441.2",9.37608655565978,0.788319788020149,1.10054208360448,0.716301357089641,0.473805289016122,0.781381177007981,"Stable","Stable",0.781381177007981
"ENSG00000276131.1",23.4278933420003,0.209058788286513,0.291819045004425,0.716398713056385,0.473745189368256,0.781381177007981,"Stable","Stable",0.781381177007981
"ENSG00000179950.15",1801.91819683477,-0.0638168021944425,0.0890912682758508,-0.716308157123191,0.473801091092864,0.781381177007981,"Stable","Stable",0.781381177007981
"ENSG00000224261.2",162.811063992746,-0.121347288636461,0.169375191222716,-0.716440747670644,0.473719241915109,0.781381177007981,"Stable","Stable",0.781381177007981
"ENSG00000119915.5",40.3324981923382,0.267673341876033,0.373793704150732,0.716099118052813,0.473930148328791,0.781519137832741,"Stable","Stable",0.781519137832741
"ENSG00000259985.1",11.8341603956101,0.577097287995971,0.806185974594492,0.715836427551655,0.474092356457802,0.781718658170488,"Stable","Stable",0.781718658170488
"ENSG00000236998.2",15.1683222645145,0.277573187166171,0.387883854358985,0.715609025863907,0.474232798815453,0.781882257921827,"Stable","Stable",0.781882257921827
"ENSG00000151148.14",891.002802137656,0.0653631807458962,0.0913513322986207,0.715514257988366,0.474291333817548,0.781910797785087,"Stable","Stable",0.781910797785087
"ENSG00000121766.16",856.613412817055,-0.089030360820165,0.124445815749549,-0.715414658853145,0.474352857207907,0.781944258879052,"Stable","Stable",0.781944258879052
"ENSG00000165156.15",819.598671465404,-0.0885250779325289,0.123820164173835,-0.714948801135862,0.474640680421297,0.782350724389567,"Stable","Stable",0.782350724389567
"ENSG00000184083.12",175.214553142663,0.111877353260612,0.156511668791041,0.714817969323298,0.474721530143054,0.782415994284264,"Stable","Stable",0.782415994284264
"ENSG00000259518.2",41.9562621286183,-0.292397543602414,0.409184771010379,-0.714585596331975,0.474865147587541,0.782584694959848,"Stable","Stable",0.782584694959848
"ENSG00000229182.3",105.029299309622,-0.12966437779502,0.1814727788079,-0.714511447098507,0.474910980322974,0.782592229694686,"Stable","Stable",0.782592229694686
"ENSG00000232024.2",1155.18349750555,0.0787559125783656,0.110289145600542,0.714085798285288,0.475174127111204,0.782889825305612,"Stable","Stable",0.782889825305612
"ENSG00000186897.5",141.833921597653,-0.102132682335858,0.143021862199259,-0.71410538756352,0.47516201477109,0.782889825305612,"Stable","Stable",0.782889825305612
"ENSG00000169372.13",213.062857310471,0.174787941114448,0.244926453477005,0.713634393644043,0.475453284201522,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000228600.1",55.6282822872695,0.145952240386922,0.20442606850064,0.713961000460494,0.475251295427788,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000226721.2",728.172303418362,0.0846101329070515,0.11856136038098,0.713640031079001,0.475449797351419,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000126756.12",328.898793666755,0.0846035653904232,0.11854810358444,0.713664435215204,0.475434703136887,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000080345.18",1728.73936744166,0.0805298735585483,0.112811824836458,0.713842486594746,0.475324584444807,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000163913.14",637.126475719384,0.0462804194691551,0.0648332473447975,0.713837750915447,0.475327513119418,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000253173.3",878.326635496769,-0.0805033503642982,0.112812063707428,-0.713605865531186,0.47547092954318,0.782902779811224,"Stable","Stable",0.782902779811224
"ENSG00000088247.19",5866.80636996759,-0.0445704927912045,0.0624737543419232,-0.713427474636263,0.475581276859078,0.783016499842547,"Stable","Stable",0.783016499842547
"ENSG00000213448.3",1249.67729106054,-0.0569448548199006,0.0798418316631627,-0.713220797089676,0.47570913902025,0.783159034788394,"Stable","Stable",0.783159034788394
"ENSG00000230626.6",1720.83466273954,0.0737635576417351,0.103436414896493,0.713129488445137,0.475765633601189,0.783184062880902,"Stable","Stable",0.783184062880902
"ENSG00000063169.12",374.146834082237,0.102934229695803,0.144372354726317,0.712977424874263,0.475859726698935,0.783270974251384,"Stable","Stable",0.783270974251384
"ENSG00000286138.3",10.6542114167622,0.315473629549902,0.442531934088741,0.712883309087112,0.475917968282599,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000241738.1",29.129032032121,0.300731102610531,0.422027038512084,0.712587287465752,0.476101180536781,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000178082.6",1166.96887088451,0.0608323773864874,0.0853604822045768,0.712652691449132,0.476060697696518,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000101193.8",1877.2102654594,0.0332732829234722,0.0466889584164664,0.712658496826464,0.476057104456657,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000110063.10",1666.22207075097,-0.0602989023246654,0.0845981209801542,-0.712768813610066,0.475988826679141,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000167549.19",306.861447236079,-0.10654377910065,0.149521698719626,-0.71256399581464,0.476115597731902,0.783284286770837,"Stable","Stable",0.783284286770837
"ENSG00000231464.1",17.5563397174949,0.303244951608563,0.425703574015586,0.712338279775544,0.476255325089692,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000065621.15",25.0807272690921,0.257974088268459,0.36219719539913,0.712247614132348,0.476311457115257,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000211460.12",2114.94468969492,-0.0523348272498589,0.0734607731510841,-0.71241868285573,0.476205549754548,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000114779.20",822.236207094285,-0.0592975349232434,0.083283684797257,-0.711994612961655,0.476468111893849,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000076248.12",1464.49873600381,-0.0844040949312911,0.118541431574779,-0.712021896564046,0.476451216911986,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000100427.16",205.362707503684,-0.0918836206339278,0.128995994052293,-0.712298248553979,0.476280108380823,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000232041.1",174.831925333692,-0.152733648477032,0.214496638114546,-0.712056141390289,0.476430011755984,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000256420.1",42.1334919574299,-0.189266657211881,0.265796373986388,-0.712073887138782,0.47641902339829,0.783320679404579,"Stable","Stable",0.783320679404579
"ENSG00000251627.1",15.7993836858822,0.622619022311043,0.875247802579516,0.711363136789456,0.476859236203789,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000248735.2",10.7391186938537,0.441093224442108,0.619888603337917,0.711568533550951,0.476731998075114,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000253948.4",21.4162893786051,0.320361959005937,0.450360304768258,0.711345905964748,0.476869911111715,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000240038.8",37.882077948034,0.218725085441837,0.307506557415132,0.711285922747203,0.476907073169836,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000023839.12",35.1441358527021,0.207831135465212,0.292235616816987,0.71117661060242,0.476974800594773,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000145687.17",210.853536711408,0.104174495500419,0.14641830223013,0.711485476294388,0.476783447717724,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000141664.10",331.249631348834,0.0755520992336738,0.106228251458954,0.7112241630266,0.476945337500999,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000088298.13",892.819951453192,0.0564814319903752,0.0793685128799543,0.711635256109736,0.476690669129065,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000136490.9",193.304136391533,-0.133745058840386,0.187921420098072,-0.711707365613709,0.476646005635371,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000213967.12",78.5795707575123,-0.170805254050584,0.240088367493474,-0.711426612766762,0.476819912446889,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000243449.8",339.923341131974,-0.172234177595629,0.242074436704872,-0.711492629870744,0.47677901633026,0.783406740810622,"Stable","Stable",0.783406740810622
"ENSG00000206172.8",26.6845486658224,0.425425245555205,0.59835607065523,0.710990105088001,0.477090367506244,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000240914.1",39.603136592208,0.252417705621383,0.355199675365729,0.710636081976941,0.477309777745101,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000196081.10",103.501318855226,0.142173357204239,0.200034853749232,0.710742925742685,0.477243554171525,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000105202.9",1180.22059157158,-0.0461843195789419,0.0649877744717702,-0.710661658355507,0.477293924615178,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000110583.13",619.367576748887,-0.0526445275690333,0.0740713796520939,-0.710726974660112,0.477253440603034,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000234851.4",18170.6920373654,-0.0576461753846686,0.0810858691723142,-0.71092751391942,0.477129155145657,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000065548.18",1671.2580601941,-0.0664173066551985,0.0934302874762939,-0.710875546348399,0.477161360671387,0.783482003850396,"Stable","Stable",0.783482003850396
"ENSG00000261578.1",67.2800577004728,-0.192225077327066,0.270543380118693,-0.710514806323233,0.477384952539999,0.78353759041417,"Stable","Stable",0.78353759041417
"ENSG00000229700.1",9.27535237094202,0.570898852353819,0.803963361345354,0.710105559286278,0.477638679148293,0.783682770536822,"Stable","Stable",0.783682770536822
"ENSG00000130711.5",19.1571885744923,0.229934208536799,0.32379409139411,0.71012478191559,0.477626759775233,0.783682770536822,"Stable","Stable",0.783682770536822
"ENSG00000169019.11",254.750293661026,-0.166738479113737,0.234803013419759,-0.710120695153334,0.477629293839713,0.783682770536822,"Stable","Stable",0.783682770536822
"ENSG00000250118.1",48.6648731640547,-0.172349627529571,0.242707954593746,-0.710111161449389,0.477635205398999,0.783682770536822,"Stable","Stable",0.783682770536822
"ENSG00000118242.17",1694.53901098797,-0.0659961830027354,0.0929558544177136,-0.709973389154919,0.477720638268275,0.783749446071652,"Stable","Stable",0.783749446071652
"ENSG00000203875.13",341.941222017032,-0.0686018587140443,0.0966377976909292,-0.709886404214731,0.477774582103694,0.783770152115618,"Stable","Stable",0.783770152115618
"ENSG00000234268.1",32.4529965896017,-0.226036396361697,0.318451134215688,-0.709799313223993,0.477828595043712,0.783790967931687,"Stable","Stable",0.783790967931687
"ENSG00000154654.15",14.3059433974901,0.475691015923655,0.670503169851858,0.709453791290434,0.478042917106024,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000162368.15",2725.98147662731,0.0564331234954219,0.0795546938545512,0.709362587688387,0.478099498095282,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000124299.16",626.883010630539,-0.116828319539238,0.164671678572328,-0.70946212823065,0.478037745208653,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000240776.1",63.2545612406002,-0.129774020824157,0.182959357201995,-0.709305185636832,0.478135111119151,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000253899.1",56.6837671482727,-0.238744437069613,0.336539434569368,-0.709409990466963,0.478070089851363,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000095739.11",42.2568498966796,-0.247839187454989,0.349317099272204,-0.709496294259164,0.478016550318888,0.783886995643266,"Stable","Stable",0.783886995643266
"ENSG00000232098.3",298.513377734776,-0.0814692352814729,0.114882266646348,-0.709154142407956,0.478228827347453,0.783972875393185,"Stable","Stable",0.783972875393185
"ENSG00000224466.1",28.0392030655243,0.247316566907293,0.348935905541893,0.708773625698432,0.478464967109287,0.784223601291003,"Stable","Stable",0.784223601291003
"ENSG00000099250.18",14084.6205356402,0.0310553025360304,0.0438237323593113,0.708641205669284,0.478547158820165,0.784223601291003,"Stable","Stable",0.784223601291003
"ENSG00000163866.9",758.641468531072,-0.148749063336047,0.209859662380507,-0.708802547610808,0.478447016610664,0.784223601291003,"Stable","Stable",0.784223601291003
"ENSG00000291107.1",23.6406372020019,-0.30770587885589,0.434180233295835,-0.708705406784905,0.478507308903755,0.784223601291003,"Stable","Stable",0.784223601291003
"ENSG00000213187.3",135.949531775134,0.151107913030926,0.213471742647021,0.707859087845577,0.479032768366482,0.784791692861098,"Stable","Stable",0.784791692861098
"ENSG00000165714.11",189.163085796566,0.136949786684066,0.193483279765321,0.707811997244283,0.479062015059348,0.784791692861098,"Stable","Stable",0.784791692861098
"ENSG00000254213.2",314.094400180872,0.108133777898646,0.15278533704684,0.707749709420708,0.479100701831531,0.784791692861098,"Stable","Stable",0.784791692861098
"ENSG00000155959.12",1240.56898998257,-0.0567546246948557,0.0801707445865835,-0.707921885814112,0.478993767771523,0.784791692861098,"Stable","Stable",0.784791692861098
