ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0034762,regulation of transmembrane transport,82/2310,478/18805,0.17154811715481172,1.3965204948468546,3.286161090656474,0.0010288652607590282,0.015549626976678017,0.012780291588488675,ATP1B2/AGT/SLC7A5/CLIP3/P2RX7/ATP1A2/CCL2/KCNC1/PLP1/CALM1/KCNN4/RGS4/SLC43A2/CNIH3/SLC6A9/KCNS3/ERFE/GRIA1/FGF13/HAP1/KCNG1/OPN3/ACTN2/CACNB4/HK2/PDE4D/RGS2/TRIB3/CACNG7/KCNJ10/ENPP1/KCNIP2/MAPK8IP2/FGF21/CNIH2/MMP9/KCNIP3/AZIN2/SCN4B/KCNJ11/KCNAB1/CACNG8/GPER1/FXYD5/ANK3/SCN5A/PTK2B/SORBS1/SCN1B/GSTM2/JPH3/CLIC2/GRIN2D/KCNJ2/SLN/GRB10/ADRA2A/SLC38A1/SLC25A27/GAL/KCNJ9/FXYD7/EPO/CASQ1/GRIN2B/GPR35/CXCL10/CEMIP/SLC8A1/GJC2/CRH/IL1B/IL13/NOS1AP/PCSK9/JPH1/KCNJ16/CASQ2/GRIN2C/UBASH3B/PDE4B/FXYD2,82
BP,GO:0014015,positive regulation of gliogenesis,19/2310,73/18805,0.2602739726027397,2.1188104133309613,3.5841056800991447,0.0010292285941656163,0.015549626976678017,0.012780291588488675,GFAP/CXCR4/SLC7A5/ID2/PTN/SOX8/ETV5/TTBK1/LIF/OLIG2/NTN1/BMP2/SHH/MYB/TNFRSF1B/GJC2/IL1B/SOX10/PRKCH,19
BP,GO:1902903,regulation of supramolecular fiber organization,70/2310,396/18805,0.17676767676767677,1.4390113253749617,3.304175977790401,0.0010356205135384426,0.015606982826833723,0.012827432557876238,APC2/CLIP3/TPX2/CDC42EP3/MET/MAP1A/SKA1/DIAPH3/EMILIN1/ARF6/RGS4/MYADM/PRKCD/LDLR/COLGALT1/ARHGEF10L/FGF13/CRYAB/ACTN2/SHANK3/SPTB/CARMIL3/AURKB/LIMCH1/HAUS6/AEBP1/TMOD4/NRP1/ARHGAP18/INPP5J/CHADL/TMOD1/PAK3/PDE4DIP/CYFIP2/APOE/HIP1R/PTGER4/HAUS8/CFL2/PTK2B/MAPRE3/CYRIA/ELN/AVIL/TGFB3/KANK4/S100A10/SSH3/TACSTD2/PHLDB2/RHPN1/ADD2/SYNPO2L/SLIT2/EFEMP2/LMOD1/F2RL1/F11R/BBOF1/SVIL/MTSS1/KANK3/CKAP2/CKAP5/CARMIL1/MYOC/KIRREL1/PICK1/SERPINF2,70
BP,GO:0061008,hepaticobiliary system development,32/2310,149/18805,0.21476510067114093,1.7483366745111713,3.4319096713339765,0.0010601813963432346,0.015937176840529674,0.013098820146924964,SLC7A5/AURKA/PTN/SULF2/TYMS/MET/ARF6/RPS6KA1/CEBPG/XBP1/PCNA/ADA/CCND1/FRZB/CCDC40/E2F7/ERRFI1/TGFA/FGF1/E2F8/PCK2/CEACAM1/GATA6/ARID5B/NPC1/CLDN1/ONECUT1/NAGLU/PCSK9/PTCH1/CADM1/IHH,32
BP,GO:0030324,lung development,40/2310,199/18805,0.20100502512562815,1.6363201287824403,3.376996750168104,0.001087457471648482,0.016294065412178062,0.013392148084444402,ASCL1/ITGA3/NOG/PDGFA/CHI3L1/LIF/TIMELESS/WNT11/COL3A1/HS6ST1/BMP2/SPRY1/ADA/SHH/CCDC40/PKDCC/LTBP3/MYCN/ERRFI1/FGFR2/LAMA5/FGF1/SPRY2/FOSL2/LOXL3/FOXJ1/TGFB3/GATA6/IFT25/TNC/HOPX/MIR17HG/ODAD4/SLC7A11/CRH/MME/NKX2-1/IL13/ADAMTSL2/FGF18,40
BP,GO:0034501,protein localization to kinetochore,7/2310,15/18805,0.4666666666666667,3.7989898989898987,4.058247426548686,0.001094761753953091,0.016294065412178062,0.013392148084444402,CDK1/TTK/AURKB/KNL1/ZWILCH/SPDL1/KNTC1,7
BP,GO:0090306,meiotic spindle assembly,7/2310,15/18805,0.4666666666666667,3.7989898989898987,4.058247426548686,0.001094761753953091,0.016294065412178062,0.013392148084444402,AURKA/CCNB2/SKA1/NDC80/SKA3/FBXO5/ASPM,7
BP,GO:1903083,protein localization to condensed chromosome,7/2310,15/18805,0.4666666666666667,3.7989898989898987,4.058247426548686,0.001094761753953091,0.016294065412178062,0.013392148084444402,CDK1/TTK/AURKB/KNL1/ZWILCH/SPDL1/KNTC1,7
BP,GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,8/2310,19/18805,0.42105263157894735,3.4276600592390065,3.9618904794434036,0.0011028065044523128,0.01637327286733767,0.013457248962712432,ACSBG1/ACSL3/ACSL6/HACD1/ELOVL6/ELOVL5/HACD2/ELOVL7,8
BP,GO:0006302,double-strand break repair,59/2310,323/18805,0.1826625386996904,1.4869995845228043,3.3037739172996714,0.0011135575860187132,0.01649217183431163,0.013554972430277049,FOXM1/MCM3/UHRF1/MCM4/RMI2/CDC45/PLK1/RAD51/TRIP13/EME1/DEK/HMGA2/MCM6/FANCD2/MCM2/GINS4/TIMELESS/RAD54L/XRCC3/FEN1/CDCA5/HMGB2/ESCO2/RAD51AP1/MCM8/AUNIP/SMARCE1/BLM/MCM5/RFWD3/BRCA2/RBBP8/XRCC2/DCLRE1B/GINS2/AP5S1/TDP1/CHEK1/ACTL6A/BRCA1/FANCB/NABP1/POLL/MMS22L/AP5Z1/C14orf39/CDC7/RECQL5/DNA2/ZCWPW1/POLQ/FANCM/PARPBP/NSD2/RMI1/FIGNL1/BRIP1/GEN1/FMN2,59
BP,GO:0030010,establishment of cell polarity,34/2310,162/18805,0.20987654320987653,1.7085404307626528,3.389371675265114,0.0011512432231416026,0.01696672916850602,0.013945012726134735,KIF20B/MAD2L1/CENPA/PLK1/SKA1/EPHB1/KIF26B/AMOTL2/DIAPH3/ARF6/NDC80/GATA3/CRB2/SKA3/SPRY1/MYH9/FGF13/SPAG5/SHH/WWC1/MSN/WEE1/HES5/RHOJ/CRB1/GPSM2/SPRY2/FOXJ1/PHLDB2/PKHD1/SPDL1/NDE1/OPHN1/CORO7,34
BP,GO:0051494,negative regulation of cytoskeleton organization,34/2310,162/18805,0.20987654320987653,1.7085404307626528,3.389371675265114,0.0011512432231416026,0.01696672916850602,0.013945012726134735,APC2/CLIP3/TPX2/MET/CCNF/DIAPH3/MYADM/PRKCD/FGF13/IQCJ-SCHIP1/SHANK3/SPTB/TMOD4/INPP5J/TMOD1/BRCA1/HIP1R/AVIL/KANK4/SSH3/TACSTD2/PHLDB2/RHPN1/ADD2/SLIT2/LMOD1/F11R/BBOF1/SVIL/KANK3/CKAP2/CARMIL1/MYOC/PICK1,34
BP,GO:0032868,response to insulin,59/2310,324/18805,0.18209876543209877,1.4824100796323019,3.277789776810112,0.0012020558629259996,0.01767227849333505,0.014524906129037621,FOS/SLC2A1/PDGFRB/MET/ADM/GRB14/EPHB1/AXL/PIK3R3/PRKCD/XBP1/BCAR3/ERFE/CSF1R/EPHB3/COL1A1/EPHA4/EPHA2/TRIB3/ENPP1/TNS2/ERRFI1/FGFR2/SOCS3/INSIG1/ABCC8/CITED1/SOCS1/PDK2/SORBS1/INHBB/GHR/TBC1D4/PCK2/CEACAM1/CSRP3/SESN3/GRB10/MTCL2/ATP2B1/EPHA7/GAL/PTPRJ/CTSD/NTRK2/DNAI1/KHK/ALPL/FGFR3/RET/IL1B/EPHA10/PCSK9/LPIN3/ACVR1C/VGF/MSTN/KIT/AGRP,59
BP,GO:0000077,DNA damage checkpoint signaling,26/2310,114/18805,0.22807017543859648,1.8566491987544615,3.4331606112011626,0.0012098012858187577,0.017742768613727294,0.014582842200048953,CDK1/CDK2/PLK1/RAD51/DTL/EME1/FANCD2/STK33/TICRR/WDR76/E2F1/TAOK3/CLSPN/CCND1/BLM/RFWD3/BRCA2/CDKN1A/RPS27L/CHEK1/MAP3K20/BRCA1/BARD1/FBXO6/MDC1/BRIP1,26
BP,GO:1901989,positive regulation of cell cycle phase transition,28/2310,126/18805,0.2222222222222222,1.809042809042809,3.40984717497945,0.001226887600105628,0.01792093786434654,0.014729280116433168,RRM2/CDK1/FAM83D/CCNB1/DTL/SKA1/ESPL1/RRM1/CDC25A/SKA3/CCNE2/CDCA5/HSPA2/CCND1/FBXO5/CDC6/BIRC5/DLGAP5/UBE2C/CDC25C/ATAD5/CDC7/CDC20/DYRK3/CPAP/MBLAC1/STIL/NANOGP8,28
BP,GO:1902475,L-alpha-amino acid transmembrane transport,19/2310,74/18805,0.25675675675675674,2.0901778401778404,3.5163142378672654,0.001227910593732043,0.01792093786434654,0.014729280116433168,SLC7A5/TTYH2/SLC25A18/ATP1A2/SLC1A1/SLC43A2/SLC38A11/SLC1A5/SLC38A3/TTYH1/KCNJ10/SLC25A15/SLC38A1/CLN3/SLC7A1/SLC7A7/SLC7A2/SLC7A11/PRAF2,19
BP,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,10/2310,28/18805,0.35714285714285715,2.9073902288188003,3.779726863412495,0.00123360151752075,0.01796040175509024,0.014761715623193375,CDK1/CCNB1/DTL/RRM1/CDC25A/HSPA2/CCND1/FBXO5/CDC25C/CDC7,10
BP,GO:0021543,pallium development,39/2310,194/18805,0.20103092783505155,1.6365309947784175,3.3349591407174195,0.0012423713228335376,0.018044393150236863,0.014830748438096767,ASCL1/FOS/BTG2/ZIC1/SLC2A1/DCLK2/ADGRG1/BCAN/WDR62/LHX6/COL3A1/ARX/FOXG1/GRIA1/FGF13/LRP8/SEMA6B/PIANP/TMEM108/POU3F3/NOTCH2NLA/SMO/KIF14/TACC3/NOTCH2NLC/FBXO45/ARHGAP11B/MFSD2A/SLIT2/TACC1/NDE1/KCNA1/NTRK2/CCDC141/NKX2-1/SCN2A/KIF26A/ASPM/HTR6,39
BP,GO:0051963,regulation of synapse assembly,35/2310,169/18805,0.20710059171597633,1.6859422628653398,3.3520424857104536,0.0012567899778512196,0.018209826835709358,0.014966718949933991,ELMO1/LRRN3/LRRC4B/NLGN3/EPHB1/EFNB3/NRXN2/ARF6/CLSTN3/NTN1/AGRN/DCLK1/EPHB3/CARMIL3/EFNA5/NTNG2/SLITRK1/SLITRK3/CYFIP2/THBS2/SLC12A5/PTK2B/ROBO2/EPHA7/LHFPL4/SLITRK4/LRRTM2/CHRNB2/NTRK2/LRRC24/LRRN1/ADGRB1/COLQ/IL1RAP/FLRT1,35
BP,GO:0010720,positive regulation of cell development,77/2310,447/18805,0.17225950782997762,1.4023117076808351,3.2215041951553816,0.001278633713808852,0.018481789714261124,0.01519024616986984,ASCL1/GFAP/CXCR4/FOS/SLC7A5/AURKA/ID2/PTN/PNP/SOX8/L1CAM/ETV5/TTBK1/SOX4/CD74/AXL/WDR62/LIF/OLIG2/XBP1/GATA3/NUMBL/DRD2/PLXNB1/MAP6/NTN1/BMP2/RND2/FOXG1/HAP1/ADA/SHANK3/SHH/MYB/RASSF10/EPHA4/LRP8/TNFRSF1B/PLXNB3/SMARCE1/CDH4/KITLG/EFNA5/XRCC2/DCT/SERPINF1/NRP1/SEMA7A/SLITRK1/SMO/TRIB1/ACTL6A/HLA-DRB1/HLA-DRA/ITPKA/GPER1/SOCS1/CBFB/ROBO2/CRABP2/SLIT2/NTRK2/F11R/OTP/CD83/PPARGC1B/RET/GJC2/ANKRD27/IL1B/MME/SOX10/PRKCH/ASPM/CLDN5/IHH/KIT,77
BP,GO:0010721,negative regulation of cell development,53/2310,285/18805,0.18596491228070175,1.5138831928305612,3.271307006986326,0.0012835122757892182,0.018507816101488175,0.01521163734653636,ID2/BTG2/PTN/NOG/MYC/DRAXIN/RGMA/EFNB3/NPPC/CD74/SPP1/LDLR/NTN1/GPR37L1/TCTA/ERFE/FGF13/DLL3/FRZB/SHH/MYCN/HES5/PTHLH/NRP1/ARHGAP4/SEMA3A/ABCC8/EDNRB/SEMA6C/TRIB1/S1PR3/FSTL4/SOCS1/LOXL3/FOXJ1/CBFB/CEACAM1/CDH1/EPHA7/MT3/DTX1/SEMA6D/LGALS1/FCGR2B/TNFSF18/TRPV1/IL1B/GATA2/SOX10/TMEM98/TNR/UBASH3B/IHH,53
BP,GO:0060326,cell chemotaxis,59/2310,325/18805,0.18153846153846154,1.4778488178488178,3.251892379153302,0.0012967212557277988,0.01865355241792166,0.015331418523399684,CXCR4/SERPINE1/PTN/NOD2/PDGFRB/CCL2/ACKR3/MET/CCN3/EPHB1/CD74/PRKCD/PERP/DPP4/RIN3/HMGB2/SCG2/CSF1R/CXADR/ITGA1/IL6R/CH25H/EPHA2/PLXNB3/ITGA9/PDGFB/ADGRE2/NRP1/MCU/THBS4/EDNRB/HSD3B7/FGF1/PTK2B/CCL25/HOXB9/ACKR2/PTPRJ/RAC2/SLIT2/S100A8/F2RL1/MSMP/CXCL10/CMKLR1/VAV3/TNFSF18/IL17RC/KLRK1/KLRC4-KLRK1/IL1B/CCR4/CNR2/CXCL5/FGF18/C5AR1/PDE4B/MSTN/KIT,59
BP,GO:0071248,cellular response to metal ion,37/2310,182/18805,0.2032967032967033,1.654975976404548,3.3227004830453963,0.0013229268002792048,0.018985104654126155,0.015603922440173007,FOS/HSP90B1/SLC1A1/ADCY1/AKR1C3/NPTX1/TF/SHH/ADGRV1/KCNJ10/GLRA2/MT1X/SERPINF1/CPNE5/AQP1/ITPKC/TFAP2A/JUNB/ITPKA/KCNK3/ANK3/SCN5A/ADCY7/INHBB/ECT2/CDH1/MT3/MAP1LC3A/HVCN1/BMP6/KCNA1/CLDN1/SLC25A24/SLC39A8/PRKAA2/HSD17B1/CPNE7,37
BP,GO:0008016,regulation of heart contraction,42/2310,214/18805,0.19626168224299065,1.5977060322854715,3.290774334084456,0.0013548401860846773,0.019378878258261126,0.015927566312031998,ATP1B2/AGT/ADRA1B/ATP1A2/SLC1A1/ADM/CALM1/CACNA1G/RGS4/DRD2/ATP1A1/FGF13/CXADR/HEY2/ADA/PDE4D/RGS2/KCNIP2/KCND3/EDNRB/SCN4B/STC1/SCN5A/MYH7/SCN1B/GSTM2/CLIC2/CSRP3/KCNJ2/MYH7B/GCH1/DSG2/ATP2B1/TMEM65/HOPX/SLC8A1/TRPV1/ADM2/HSPB7/NOS1AP/CASQ2/PDE4B,42
BP,GO:0032330,regulation of chondrocyte differentiation,15/2310,53/18805,0.2830188679245283,2.30396961529037,3.5574316172527842,0.0013600343630444363,0.019378878258261126,0.015927566312031998,EFEMP1/WNT9A/PKDCC/LTBP3/LOXL2/SOX6/PTHLH/CHADL/MAF/ZNF219/CCN4/BMP6/ADAMTS12/FGF18/IHH,15
BP,GO:2000179,positive regulation of neural precursor cell proliferation,15/2310,53/18805,0.2830188679245283,2.30396961529037,3.5574316172527842,0.0013600343630444363,0.019378878258261126,0.015927566312031998,ASCL1/ADGRG1/WDR62/DRD2/GPR37L1/FOXG1/SHH/RASSF10/DCT/SMO/FZD9/OTP/GJC2/SOX10/ASPM,15
BP,GO:0060079,excitatory postsynaptic potential,25/2310,109/18805,0.22935779816513763,1.8671313396084037,3.3976507358896577,0.0013671221305686396,0.019433818844229858,0.015972722167524607,P2RX7/NLGN3/MET/RGS4/DRD2/GRIA1/TMEM25/SHANK3/SLC29A1/CHRNA9/TMEM108/MAPK8IP2/GLRA2/STX1B/PTK2B/CHRNA5/GRIN2D/CHRNB2/P2RX6/GRIN2B/BEGAIN/TRPV1/CHRNA4/GRIK2/GRIN2C,25
BP,GO:0098534,centriole assembly,14/2310,48/18805,0.2916666666666667,2.374368686868687,3.5677723262793535,0.0014148786782068354,0.02006524880202288,0.01649169660918841,CDK2/WDR62/PLK4/CEP72/CEP85/CCDC57/BRCA1/CEP152/POC1B/RTTN/CCP110/CPAP/STIL/CEP44,14
BP,GO:0030595,leukocyte chemotaxis,45/2310,234/18805,0.19230769230769232,1.5655178155178158,3.2575532675710868,0.0014393226809420628,0.020363875954128526,0.01673713928674423,CXCR4/SERPINE1/PTN/NOD2/CCL2/CCN3/CD74/PERP/DPP4/RIN3/SCG2/CSF1R/CXADR/ITGA1/IL6R/CH25H/ITGA9/PDGFB/ADGRE2/MCU/THBS4/EDNRB/HSD3B7/PTK2B/CCL25/PTPRJ/RAC2/SLIT2/S100A8/F2RL1/MSMP/CXCL10/CMKLR1/VAV3/TNFSF18/IL17RC/KLRK1/KLRC4-KLRK1/IL1B/CNR2/CXCL5/C5AR1/PDE4B/MSTN/KIT,45
BP,GO:0036005,response to macrophage colony-stimulating factor,17/2310,64/18805,0.265625,2.162371482683983,3.485728075895936,0.0014565082990004963,0.02048835255470058,0.016839447030437424,PDGFRB/MET/EPHB1/AXL/SPP1/CSF1R/EPHB3/EPHA4/EPHA2/FGFR2/EPHA7/NTRK2/ALPL/FGFR3/RET/EPHA10/KIT,17
BP,GO:0030239,myofibril assembly,19/2310,75/18805,0.25333333333333335,2.0623088023088023,3.4495899534353196,0.0014583427396327702,0.02048835255470058,0.016839447030437424,PGM5/PDGFRB/KRT8/ACTN2/MYBPC2/TMOD4/FHOD3/TMOD1/MYH11/CFL2/KLHL41/CSRP3/MYOZ2/MYH3/SYNPO2L/MYPN/LMOD1/CASQ1/TNNT3,19
BP,GO:0042490,mechanoreceptor differentiation,19/2310,75/18805,0.25333333333333335,2.0623088023088023,3.4495899534353196,0.0014583427396327702,0.02048835255470058,0.016839447030437424,DLL1/DIAPH3/MYCL/HEY2/ADGRV1/MYCN/HES5/PLS1/FZD2/JAG2/PJVK/ANKRD24/SLC4A7/ATP8B1/NTRK2/TECTA/NAGLU/STRC/ESRP1,19
BP,GO:0060047,heart contraction,48/2310,254/18805,0.1889763779527559,1.538398609264751,3.2328985486007547,0.0014982234476261793,0.020964539535936664,0.017230826738771722,ATP1B2/CXCR4/AGT/ADRA1B/ATP1A2/SLC1A1/ADM/CALM1/CACNA1G/RGS4/DRD2/ATP1A1/FGF13/CXADR/HEY2/ADA/PDE4D/RGS2/KCNIP2/MAP2K6/KCND3/EDNRB/SCN4B/STC1/SCN5A/MYH7/SCN1B/GSTM2/CLIC2/CSRP3/GATA6/KCNJ2/MYH7B/GCH1/DSG2/ATP2B1/SCN1A/TMEM65/HOPX/SGCG/SLC8A1/TRPV1/ADM2/HSPB7/NOS1AP/SCN2A/CASQ2/PDE4B,48
BP,GO:0030534,adult behavior,32/2310,152/18805,0.21052631578947367,1.7138300296195033,3.3067184165197903,0.0014992103775906811,0.020964539535936664,0.017230826738771722,ZIC1/ATP1A2/SLC1A1/NLGN3/EFNB3/NRXN2/DRD2/HOXB8/ABAT/CACNB4/SHANK3/PPP1R1B/EPHA4/KCNJ10/PCDH17/EN1/HEXA/SLITRK1/TMOD1/CHRNA5/CEND1/GRIN2D/NPC1/INPP5F/ZFHX2/SCN1A/CHRNB2/NAGLU/SLC7A11/GDNF/CHRNA4/AGRP,32
BP,GO:0006029,proteoglycan metabolic process,25/2310,110/18805,0.22727272727272727,1.8501574183392364,3.3464774882772224,0.0015667220958557576,0.021807175838844145,0.017923392397765064,SULF2/CHST1/CSGALNACT1/HS3ST1/HS6ST1/BMP2/HS3ST3A1/B3GAT1/ST3GAL1/HEXA/CHSY1/EDNRB/CHST7/B3GNT7/SGSH/EXTL1/B3GAT2/IDUA/SLC2A10/XYLT1/CYTL1/B3GNT2/NAGLU/ADAMTS12/IHH,25
BP,GO:0048144,fibroblast proliferation,25/2310,110/18805,0.22727272727272727,1.8501574183392364,3.3464774882772224,0.0015667220958557576,0.021807175838844145,0.017923392397765064,AGT/CDK1/MYC/CCNB1/PDGFA/CD74/LIF/COL3A1/E2F1/MYB/KDM8/CCNA2/CDC6/PDGFB/CDKN1A/FBLN1/AQP1/FOSL2/E2F8/CKS1B/TP53INP1/SPHK1/NUPR1/IL13/FTH1,25
BP,GO:0030282,bone mineralization,28/2310,128/18805,0.21875,1.7807765151515151,3.316905652826416,0.0015781304712999475,0.021915239085280796,0.018012209949564244,PTN/P2RX7/ECM1/GPM6B/WNT11/BMP2/PKDCC/ADGRV1/LTBP3/ENPP1/COL1A2/TENT5A/FGFR2/PTHLH/MGP/TFAP2A/ROGDI/VDR/FOSL2/PTK2B/FZD9/ATP2B1/FBN2/BMP6/ALPL/IFT80/FGFR3/SLC8A1,28
BP,GO:0051261,protein depolymerization,27/2310,122/18805,0.22131147540983606,1.8016286991696826,3.3241821775003597,0.0015827747209014806,0.02192908847184471,0.018023592807743027,APC2/TPX2/KIF18B/KIF2C/MAP1A/DIAPH3/NCKAP5/FGF13/ACTN2/SPTB/AURKB/TMOD4/TMOD1/CFL2/KIF18A/STMN3/AVIL/SLN/ADD2/LMOD1/F2RL1/BBOF1/SVIL/CKAP2/CKAP5/CARMIL1/MICAL2,27
BP,GO:0060113,inner ear receptor cell differentiation,18/2310,70/18805,0.2571428571428571,2.093320964749536,3.429452551093481,0.0016021456219927426,0.022146440517338762,0.01820223519723152,DLL1/DIAPH3/MYCL/HEY2/ADGRV1/MYCN/HES5/PLS1/FZD2/JAG2/PJVK/ANKRD24/SLC4A7/ATP8B1/TECTA/NAGLU/STRC/ESRP1,18
BP,GO:0030323,respiratory tube development,40/2310,203/18805,0.19704433497536947,1.6040773676241658,3.2382898227298806,0.001608414827414101,0.022182106323947223,0.018231549045652353,ASCL1/ITGA3/NOG/PDGFA/CHI3L1/LIF/TIMELESS/WNT11/COL3A1/HS6ST1/BMP2/SPRY1/ADA/SHH/CCDC40/PKDCC/LTBP3/MYCN/ERRFI1/FGFR2/LAMA5/FGF1/SPRY2/FOSL2/LOXL3/FOXJ1/TGFB3/GATA6/IFT25/TNC/HOPX/MIR17HG/ODAD4/SLC7A11/CRH/MME/NKX2-1/IL13/ADAMTSL2/FGF18,40
BP,GO:0007056,spindle assembly involved in female meiosis,6/2310,12/18805,0.5,4.07034632034632,3.9813914730199076,0.001628941219794172,0.022230894482331814,0.01827164819987358,AURKA/CCNB2/SKA1/NDC80/SKA3/FBXO5,6
BP,GO:0033604,negative regulation of catecholamine secretion,6/2310,12/18805,0.5,4.07034632034632,3.9813914730199076,0.001628941219794172,0.022230894482331814,0.01827164819987358,DRD2/ABAT/CNR1/ADRA2A/P2RY1/CRH,6
BP,GO:0045161,neuronal ion channel clustering,6/2310,12/18805,0.5,4.07034632034632,3.9813914730199076,0.001628941219794172,0.022230894482331814,0.01827164819987358,AGRN/KCNIP2/GLDN/NRCAM/MYOC/PICK1,6
BP,GO:0048484,enteric nervous system development,6/2310,12/18805,0.5,4.07034632034632,3.9813914730199076,0.001628941219794172,0.022230894482331814,0.01827164819987358,SOX8/EDNRB/RET/GDNF/SOX10/KIF26A,6
BP,GO:0071805,potassium ion transmembrane transport,42/2310,216/18805,0.19444444444444445,1.5829124579124578,3.2244611613174854,0.0016325300668778614,0.022230894482331814,0.01827164819987358,ATP1B2/ATP1A2/KCNC1/KCNF1/KCNN4/RGS4/KCNMA1/KCNK10/ATP1A1/KCNS3/KCNG1/ACTN2/KCNJ10/KCNIP2/TMCO3/KCND3/KCNC4/KCNIP3/ABCC8/AQP1/KCNJ11/KCNAB1/SLC12A5/KCNK3/KCNH3/ANK3/SLC9A9/KCNK13/KCNJ2/KCNH8/GAL/KCNMB2/TMEM175/KCNJ9/KCNK2/KCNMB4/KCNA1/NOS1AP/KCNJ16/CASQ2/KCNK6/FXYD2,42
BP,GO:0008589,regulation of smoothened signaling pathway,21/2310,87/18805,0.2413793103448276,1.9649947753396029,3.3760573702730734,0.0016343803630652282,0.022230894482331814,0.01827164819987358,ZIC1/IFT140/EFCAB7/GPR37L1/TCTN1/RFX4/ARMC9/SHH/STK36/ENPP1/FGFR2/DCDC2/CDK20/CHSY1/SMO/GAS1/PTCH2/SKOR2/UCHL5/PTCH1/IHH,21
BP,GO:1903825,organic acid transmembrane transport,33/2310,159/18805,0.20754716981132076,1.6895777178796048,3.2677129053094625,0.0016393083885063115,0.022230894482331814,0.01827164819987358,GFAP/SLC7A5/TTYH2/SLC2A1/SLC25A18/ATP1A2/SLC1A1/RGS4/SLC43A2/SLC16A6/SLC38A11/SLC1A5/SLC38A3/SLC6A9/TTYH1/RGS2/KCNJ10/SLC25A15/SLC38A1/CLN3/SLC7A1/SLC7A7/SLC7A2/SLC16A7/SLC5A12/SLC16A9/SLC7A11/LRRC8B/PRAF2/SLC13A3/CPT1B/SLC6A15/LRRC8C,33
BP,GO:0043116,negative regulation of vascular permeability,8/2310,20/18805,0.4,3.256277056277056,3.7779549643214514,0.00164152954434647,0.022230894482331814,0.01827164819987358,ADM/ABCC8/APOE/AKAP12/CEACAM1/PTPRJ/SLIT2/CLDN5,8
BP,GO:0038145,macrophage colony-stimulating factor signaling pathway,15/2310,54/18805,0.2777777777777778,2.2613035113035114,3.4734353429928166,0.0016725441295684072,0.022549344957611732,0.018533383734537813,PDGFRB/MET/EPHB1/AXL/CSF1R/EPHB3/EPHA4/EPHA2/FGFR2/EPHA7/NTRK2/FGFR3/RET/EPHA10/KIT,15
BP,GO:0070169,positive regulation of biomineral tissue development,15/2310,54/18805,0.2777777777777778,2.2613035113035114,3.4734353429928166,0.0016725441295684072,0.022549344957611732,0.018533383734537813,PTN/P2RX7/GPM6B/BMP2/PKDCC/ADGRV1/FBXO5/TENT5A/TFAP2A/VDR/FZD9/ATP2B1/FBN2/BMP6/SLC8A1,15
BP,GO:0021952,central nervous system projection neuron axonogenesis,10/2310,29/18805,0.3448275862068966,2.80713539334229,3.644543210649499,0.0016777984827170583,0.022569580037086513,0.018550015015557725,DRAXIN/EPHB1/PRDM8/DCLK1/EPHB3/EPHA4/SCN1B/FBXO45/SLIT2/CHRNB2,10
BP,GO:0051961,negative regulation of nervous system development,31/2310,147/18805,0.2108843537414966,1.716744706540625,3.2647172086878156,0.0017111510668508527,0.02296685572538879,0.01887653726237019,BTG2/PTN/NOG/DRAXIN/RGMA/EFNB3/CLSTN3/SPP1/LDLR/NTN1/GPR37L1/FGF13/DLL3/MYCN/HES5/NRP1/ARHGAP4/SEMA3A/ABCC8/SEMA6C/FSTL4/ROBO2/CDH1/EPHA7/MT3/SEMA6D/IL1B/GATA2/SOX10/TMEM98/TNR,31
BP,GO:0030033,microvillus assembly,7/2310,16/18805,0.4375,3.5615530303030303,3.835892791109334,0.0017409479723319325,0.023215389144709764,0.01908080772964058,FXYD5/STK26/KLF5/TNIK/ATP8B1/PODXL/MYO1A,7
BP,GO:0030903,notochord development,7/2310,16/18805,0.4375,3.5615530303030303,3.835892791109334,0.0017409479723319325,0.023215389144709764,0.01908080772964058,ID3/NOG/EFNA1/WNT11/CRB2/EPHA2/STIL,7
BP,GO:0061387,regulation of extent of cell growth,23/2310,99/18805,0.23232323232323232,1.8912720276356638,3.327303064952624,0.0017412507075110768,0.023215389144709764,0.01908080772964058,L1CAM/DRAXIN/RGMA/SPP1/NTN1/RND2/FGF13/CDH4/EFNA5/NRP1/SEMA7A/ARHGAP4/SEMA3A/SEMA6C/APOE/FSTL4/CDH1/EPHA7/MT3/CRABP2/SEMA6D/NRCAM/TNR,23
BP,GO:0021885,forebrain cell migration,17/2310,65/18805,0.26153846153846155,2.1291042291042293,3.4124073631086587,0.0017503889330563146,0.023285594368291192,0.019138509642988816,CXCR4/ADGRG1/AXL/LHX6/DRD2/COL3A1/ARX/FOXG1/FGF13/LRP8/POU3F3/FBXO45/SLIT2/CCDC141/NKX2-1/TNR/HTR6,17
